id	subject_area	source_book	source_page	question_text	option_a	option_b	option_c	option_d	option_e	correct_answer	question_image_url	text_len	has_image	has_5_options	valid_correct_answer	text_no_repeat	text_no_ellipsis	text_min_len	auto_restorable	fail_reasons	manual_verdict	notes
582c742a-44f0-58f9-b494-b55f13f82f74	TURKCE	Edebiyat Sokagi Paragraf ileri Duzey	214	İzmir'in sahip olduğu zenginliklerin ve önemlileri arasında yer alan ve şehrin ilçelerindeki başlıca turizm destinasyonlarından olmasını sağlayan bir başka unsur, her türlü tarıma uygun seçenekler sunan sahil yerleşimleri ile dillere destan güzellikleri koy ve plajlarıdır. Bununla birlikte yalnızca Türkiye'den değil, dünyadan da çok sayıda turist çekiyor Çeşme gelir. Burada bulunan Ilıca Plajı çok ziyaretçinin gözdesidir. Çeşme'ye bağlı Alaçatı özgün mimari dokusu ve güzel manzaralı bezi sokakları, masmavi denizi ve rüzgar sörfü için ideal hava koşulları, bunların yanı sıra geniş eğlence seçenekleriyle İzmir'in en popüler rota noktalarından biridir. İzmir'in güzel ilçelerinden Karaburun'daki Mimoza ve Bodrum, Dikili'deki Bademli, Foça'daki Sazlık, Urla'daki Altınköy ve Demirçili gibi koylar doğayla baş başa keyifli vakitler geçirme imkânı sunar.	Ciddi anlamda bir potansiyelinin olduğu	Uluslararası turizme sahip bir yer olduğu	Kendine has yapılar barındıran mahaller barındırdığı	Tabiatının insanlara değişik güzellikler sunduğu	Türk ekonomisinde ciddi bir ağırlık gösterdiği	E	/static/crops/Edebiyat_Sokagi_Paragraf_ileri_Duzey/Edebiyat_Sokagi_Paragraf_ileri_Duzey_p0214_PAGE.png	857	True	True	True	True	True	True	True			
66661ed3-7d41-5838-bbf0-8405583a3a15	TURKCE	Esen Aps Tyt Turkce Soru Bankası	273	Aşağıdaki cümlelerden hangisinin kendi mesajını tam olarak ifade eden bir cümle değildir?	"A) ""Eğer bu cümle kendi mesajını ifade ederse, bu cümle kendi mesajını ifade eder"""	"B) ""Eğer bu cümle kendi mesajını ifade ederse, bu cümle kendi mesajını ifade eder"""	"C) ""Eğer bu cümle kendi mesajını ifade ederse, bu cümle kendi mesajını ifade eder"""	"D) ""Eğer bu cümle kendi mesajını ifade ederse, bu cümle kendi mesajını ifade eder"""	"E) ""Eğer bu cümle kendi mesajını ifade ederse, bu cümle kendi mesajını ifade eder"""	B	/static/crops/Esen_Aps_Tyt_Turkce_Soru_Bankası/Esen_Aps_Tyt_Turkce_Soru_Bankası_p0273_PAGE.png	89	True	True	True	True	True	True	True			
a392d8c0-0a5e-596a-950d-28f67248514e	TURKCE	Sure Paragraf Deneme Gunlukleri	22	Aşağıda verilen tekstlerin hangisi yazıda kullanılan dilin özellikleri hakkında doğru bilgi verir?	A. Türkçe	B. İngilizce	C. Fransızca	D. Almanca	E. İtalyanca	A	/static/crops/Sure_Paragraf_Deneme_Gunlukleri/Sure_Paragraf_Deneme_Gunlukleri_p0022_q01.png	98	True	True	True	True	True	True	True			
a25c2b6e-30d8-5908-85f2-1d7c035b419e	TURKCE	Mikro Orijinal Tyt Paragraf Soru Bankası 2024	193	1. Dörtçizgi şekillerin sayıları arasında bazıları eşitliklerini kullanarak birbirini gösteren eşitlikler yazınız.	a + b = c	a - b = c	a * b = c	a / b = c	a + c = b	A	/static/crops/Mikro_Orijinal_Tyt_Paragraf_Soru_Bankası_2024/Mikro_Orijinal_Tyt_Paragraf_Soru_Bankası_2024_p0193_PAGE.png	114	True	True	True	True	True	True	True			
0fb59c24-d32d-5351-9df9-6505de2811ff	TURKCE	Esen Tyt Türkçe Soru Bankası	124	"Sezar nasıl kendi öldürülenleri arasında Britüsyü'ye görünen ""Sen de mi Brütüs?"" derse, on dokuz yüzyıl sonra, Buenos Aires gecekondularında sadrını uğrayan Goço yere düşerken vafiz evlatlarından birini görüp ve şaşkınlıkla ""Ask olsun!"" der. Onu öldürenler bir sahne yenilmesin diye rollerini gerçekleştirdiklerini bilmezler. Yarı yarımın süreceği hiçbir şey yoktur. Her şey yaşanmıştır, şimdi sadece yenilenmektedir.  Bu parçadan hareketle aşağıdakilerden hangisine ulaşılamaz?"	İnsanlar hep aynı acıları yaşamışlardı.	İnsanlar aynı trajedilere karşı karşılıklı kalmışlardır.	Her çağın kendine göre bir anlamışı vardır.	Yaşananlar sahneler bile aynıdır, yani eski sahnelerin tekrarıyla karşılaşırız.	Hangi yüzyılda yaşarsa yaşasın insan aynı insandır.	C	/static/crops/Esen_Tyt_Türkçe_Soru_Bankası/Esen_Tyt_Türkçe_Soru_Bankası_p0124_q01.png	478	True	True	True	True	True	True	True			
e61c3e9e-28d4-5853-8607-78fe8b5f5ea7	GEOMETRI	345 Tyt Ayt Geometri Soru Bankası 2	166	ABC üçgenünde A, B, C noktaları veriliyor. A ve C noktaları x ekseni üzerinde, B noktası y ekseni üzerinde veriliyor. A, B ve C noktaları üçgen oluşturuyor. A ve C noktaları x ekseni üzerinde, B noktası y ekseni üzerinde veriliyor. A, B ve C noktaları üçgen oluşturuyor.	A(0,0), B(0,2), C(2,0)	A(0,0), B(0,2), C(2,2)	A(0,0), B(0,2), C(2,4)	A(0,0), B(0,2), C(2,6)	A(0,0), B(0,2), C(2,8)	A	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası_2/345_Tyt_Ayt_Geometri_Soru_Bankası_2_p0166_PAGE.png	270	True	True	True	True	True	True	True			
0b264857-da61-578c-909c-cea1f5b63043	GEOMETRI	Orijinal-2025-Tyt Ayt-Geometri Denemeleri	22	7. DEVERİE  6. a) Öğretmen 11.00, 21.00, 23.00 ve 01.00 saatlerinde bir sınıf açıyor.  b) Öğrenciler ise bu saatlerde okulda olmaz.  Bu saatlerde boyun kemer ve matematik derslerini hangi günlerde yaparlar?	Pazartesi ve Cuma	Pazartesi ve Çarşamba	Pazartesi ve Perşembe	Pazartesi ve Cuma	Pazartesi ve Çarşamba	C		206	False	True	True	True	True	True	False	has_image		
c6e33a3e-3e4d-554f-ac92-10e6a9d6f6c3	GEOMETRI	C1CELL-2024-TYT-AYT-Geometri Soru Bankası	327	Bu silindirin yüksekliği 10 cm'dir. Silindirin taban çapı 5 cm'dir. Silindirin hacmi kaç cm³'dür?	100	125	250	314	500	B	/static/crops/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası/C1CELL-2024-TYT-AYT-Geometri_Soru_Bankası_p0327_PAGE.png	97	True	True	True	True	True	True	True			
d096edbd-6cd1-5f0f-baf0-3286f5a8e125	GEOMETRI	Orijinal-Tyt Ayt Geometri Soru Bankası	418	ÖSYM TARZI SORULAR  1. Bir kubun hacmi 27 cm³ ise, bu kubun kenar uzunluğu kaç cm'dir?	3 cm	4 cm	5 cm	6 cm	7 cm	C	/static/crops/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası/Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0418_PAGE.png	86	True	True	True	True	True	True	True			
e8cbb6c5-f2d6-5fb0-ba18-d69b0f45ea17	GEOMETRI	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	20	ABC üçgenünde A açısının ölçüsü 120° ise, A açısının komplementer açısı kaç derecedir?	60°	70°	80°	90°	100°	D	/static/crops/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0020_q01.png	86	True	True	True	True	True	True	True			
d110df81-de36-5869-b50d-51a5f7eaa9d8	GEOMETRI	Bilgi Sarmalı-2023-2024-Tyt Ayt-Geometri Soru Bankası	297	Bir bölgelerin alanı 204 cm² dir. Bu bölgelerin her birinin alanı 10 cm² olduğuna göre, bu bölgelerin sayısı kaçtır?	20	21	22	23	24	B	/static/crops/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2023-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0297_PAGE.png	116	True	True	True	True	True	True	True			
0c155a11-e040-5b60-9278-57312cee01b8	GEOMETRI	Mikro-2024-Tyt Ayt-Geometri Soru Bankası	211	ABCD paralelkenar, (AB) = (DC) = 10 cm, (AD) = (BC) = 8 cm, (AC) = 12 cm ise, ABD açısının ölçüsü kaç derecedir?	30°	45°	60°	75°	90°	B	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0211_PAGE.png	112	True	True	True	True	True	True	True			
1eaba9e3-1355-5b90-85fa-bb6d3a1368ef	GEOMETRI	Full Matematik-2022-2023-Tyt Ayt-Geometri Soru Bankası	22	ABC üçgenünde A = 30°, B = 45° ise C açısının ölçüsü kaç derecedir?	105°	120°	90°	60°	75°	A	/static/crops/Full_Matematik-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası/Full_Matematik-2022-2023-Tyt_Ayt-Geometri_Soru_Bankası_p0022_PAGE.png	67	True	True	True	True	True	True	True			
23eb8925-4609-5da4-bfe7-8097d8fdae7b	GEOMETRI	345 2025 Tyt Ayt Geometri Soru Bankası 1	198	ABC üçgenünde A = 90° ve AB = 6 cm olduğunda ABO dik üçgenin alanını bulalım.	18 cm²	24 cm²	36 cm²	48 cm²	72 cm²	E	/static/crops/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1/345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0198_PAGE.png	77	True	True	True	True	True	True	True			
1c8272e9-c16f-5bff-801b-65255e016f66	GEOMETRI	2020-2021-Apotemi-Tyt Ayt-Geometri Maestro Soru Bankası	153	ABCD dikdörtgeni, (AB) // (CD) ve (AD) // (BC) olmak üzere veriliyor. Yanıständaki verilere göre, |AB| = a cm olduğunda |BC| = b cm olur?	a + b	a - b	a * b	a / b	a + b / 2	D	/static/crops/2020-2021-Apotemi-Tyt_Ayt-Geometri_Maestro_Soru_Bankası/2020-2021-Apotemi-Tyt_Ayt-Geometri_Maestro_Soru_Bankası_p0153_PAGE.png	137	True	True	True	True	True	True	True			
bf3d61c3-0502-563a-a1c1-6da8a6712ec7	GEOMETRI	Bilgi Sarmalı-Tyt Ayt-Geometri Soru Bankası	164	ABCD dikdörtgen (ABCD) (a,b) koordinat sisteminde yer alıyor. [ABCD] dikdörtgeninin bir köşesinin koordinatları (0,0) ve diğer köşelerinin koordinatları (a,0), (0,b), (a,b) ise [ABCD] dikdörtgeninin çevresi kaç birimdir?	4a	2a + 2b	a + b	a + 2b	2a + b	C	/static/crops/Bilgi_Sarmalı-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-Tyt_Ayt-Geometri_Soru_Bankası_p0164_PAGE.png	220	True	True	True	True	True	True	True			
9a4b8c3e-8587-5bb6-bcd5-83491e87732f	GEOMETRI	345 Tyt Ayt Geometri Soru Bankası	365	ABC üçgenünde, m∠BAC = x° dir. D ve E noktaları BC kenarında ve ADE üçgeni ABC üçgenünün iç açıortaylarıdır. ADE üçgenünün bir kenarı 2 cm uzunluğunda ise, ABC üçgeninin bir kenarının uzunluğu kaç cm'dir?	2 cm	4 cm	6 cm	8 cm	10 cm	B	/static/crops/345_Tyt_Ayt_Geometri_Soru_Bankası/345_Tyt_Ayt_Geometri_Soru_Bankası_p0365_PAGE.png	204	True	True	True	True	True	True	True			
62c267a4-3673-57ca-8017-71ea29810d45	GEOMETRI	Mikro-2024-Tyt Ayt-Geometri Soru Bankası	341	Verilen doğrunun çizimi için alıcıların hangi noktaları kullanması gerekiyor?	A(0, 0) ve B(2, 2)	A(0, 0) ve B(2, 1)	A(0, 0) ve B(1, 2)	A(0, 0) ve B(1, 1)	A(0, 0) ve B(2, 0)	D	/static/crops/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası/Mikro-2024-Tyt_Ayt-Geometri_Soru_Bankası_p0341_q01.png	77	True	True	True	True	True	True	True			
69e3bf74-7659-5c5f-a27d-84665b937c2f	GEOMETRI	Bilgi Sarmalı-2025-Tyt Ayt-Geometri Soru Bankası	197	Bir üçgende dik açıların karşı köşeleri birbirine eşittir. Bu üçgenin dik açıları A, B ve C olsun. A açısının ölçüsü 30° ise, B açısının ölçüsü kaç derecedir?	60°	90°	120°	150°	180°	D	/static/crops/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası/Bilgi_Sarmalı-2025-Tyt_Ayt-Geometri_Soru_Bankası_p0197_q01.png	158	True	True	True	True	True	True	True			
3212fc14-5f9d-5297-a597-11df15b6ec43	FIZIK	Bilgi Sarmal Tyt Fizik Branş Denemeleri	61	Madde ve özellikleri konusu işlenirken sınıfı öğrencileri.  Alper: Havlu kağıdında suyun gözeneeklerde yükselmesi olayı kılcal tüp bir örnektir. Pınar: Su örümceğin su yüzeyinde yürümesi basınç ile ilgilidir. Fatih: Gemilerin suda yüzmesi yüzeysel gerilim ile ilgilidir. örneklerini veriyorlar.  Buna göre, hangi öğrencilerin verdiği örnekler doğrudur?	Yalnız Alper	Yalnız Pınar	Yalnız Fatih	Alper ve Pınar	Alper ve Fatih	C	/static/crops/Bilgi_Sarmal_Tyt_Fizik_Branş_Denemeleri/Bilgi_Sarmal_Tyt_Fizik_Branş_Denemeleri_p0061_q01.png	352	True	True	True	True	True	True	True			
5d0b99f0-e5ff-579b-b1e6-7c0b5c8f53b3	FIZIK	Esen Aps Fizik Soru Bankası 3	64	Enerji (E) ve momentum (p) arasındaki ilişkiyi matematiksel bir ifade ile ifade ediniz.	E = p^2	E = p	E = p^2/2	E = p^2/2m	E = p^2/2m^2	D	/static/crops/Esen_Aps_Fizik_Soru_Bankası_3/Esen_Aps_Fizik_Soru_Bankası_3_p0064_PAGE.png	87	True	True	True	True	True	True	True			
4a27cb1a-89e0-5172-96a8-a5c9eb61b2d4	FIZIK	345 2024 Ayt Fizik Soru Bankası	347	Bir saat saati ortamda kere, sabit olarak dönen bir çaprazın merkezindeki noktanın yörüngesi modelleri verilmiştir. Hangi modellerde kere, sabit olarak dönen bir çaprazın merkezindeki noktanın yörüngesi doğru bir dairesel yörüngeye sahip olur?	A) Model 1 ve Model 2	B) Model 1 ve Model 3	C) Model 2 ve Model 3	D) Model 1 ve Model 4	E) Model 2 ve Model 4	E	/static/crops/345_2024_Ayt_Fizik_Soru_Bankası/345_2024_Ayt_Fizik_Soru_Bankası_p0347_PAGE.png	243	True	True	True	True	True	True	True			
1b726540-efbb-541c-bfe7-3f5d77b065db	FIZIK	345 2024 Ayt Fizik Soru Bankası	51	Yukarıda verilen 30 cm³ hacimli genelde kullanılan bir ambalaj kutusunun boyutları 10 cm x 5 cm x 6 cm'dir. Bu kutunun içine 30 cm³ hacimli 100 kadar benzer bir kutu yerleştirilebilir mi?	Evet, 100 kadar benzer kutu yerleştirilebilir.	Evet, 99 kadar benzer kutu yerleştirilebilir.	Evet, 98 kadar benzer kutu yerleştirilebilir.	Evet, 97 kadar benzer kutu yerleştirilebilir.	Evet, 96 kadar benzer kutu yerleştirilebilir.	A	/static/crops/345_2024_Ayt_Fizik_Soru_Bankası/345_2024_Ayt_Fizik_Soru_Bankası_p0051_PAGE.png	187	True	True	True	True	True	True	True			
444b2645-7469-5eb6-a79d-421b52aee9de	FIZIK	Cap Ayt Fizik Soru Bankası 2023 2024	219	Şimdi, aşağıdaki dik açıdan çizilen dikdörtgenin dik açıları için verilen koordinatlar kullanarak dikdörtgenin çevresini ve alanını hesaplayınız.	Çevre: 20, Alan: 25	Çevre: 20, Alan: 30	Çevre: 24, Alan: 25	Çevre: 24, Alan: 30	Çevre: 28, Alan: 30	B	/static/crops/Cap_Ayt_Fizik_Soru_Bankası_2023_2024/Cap_Ayt_Fizik_Soru_Bankası_2023_2024_p0219_PAGE.png	145	True	True	True	True	True	True	True			
f81512c0-eeaa-535d-b4c3-1a6a6ffbbfe0	FIZIK	Apotemi 2019 2020 Tyt Ayt Fizik Soru Bankası	201	Bir dairesel çemberin çevresi 10 cm'dir. Bu çemberin içine bir dörtgen yerleştirilmiştir. Dörtgenin bir köşesinin çemberin merkezinden geçen çizgi ile oluşturduğu açısı 45° dir. Dörtgenin çevresi kaç cm'dir?	10 cm	14 cm	16 cm	20 cm	24 cm	D	/static/crops/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası_p0201_PAGE.png	207	True	True	True	True	True	True	True			
c144bee4-92fc-5738-936e-e67b3aa78479	FIZIK	Apotemi 2019 2020 Tyt Ayt Fizik Soru Bankası	79	Dörtgenin köşeleri A, B, C, D olsun. P köşeleri birbirine eşit uzaklıkta ise P köşesi hangi dörtgenin köşesine en yakın?	Kare	Dikdörtgen	Üçgenöktür	Dörtgen	Şekil belirtilmemiştir	E	/static/crops/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası_p0079_PAGE.png	120	True	True	True	True	True	True	True			
a58ff892-0756-5baa-b28c-4b939f9bc75e	FIZIK	Cap Ayt Fizik Soru Bankası 2023 2024	240	1. Bir paralelkenarın bir köşesinden geçen bir doğru, paralelkenarın dikdörtgen şekilli bir kesiti oluşturur. Bu kesinin alanı 24 cm² ve dikdörtgenin bir kenarı 4 cm ise, paralelkenarın yüksekliği kaç cm'dir?	3 cm	4 cm	6 cm	8 cm	12 cm	C	/static/crops/Cap_Ayt_Fizik_Soru_Bankası_2023_2024/Cap_Ayt_Fizik_Soru_Bankası_2023_2024_p0240_PAGE.png	208	True	True	True	True	True	True	True			
626d19b8-fc5c-5f9f-afc7-35338ddf4a46	FIZIK	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	71	Kur ve yerden aynı anda aynı yöne doğru hareket eden iki farklı hızda hareket eden iki araç birbirine çarpar. Y bir araçtır. Y'nin hızı 10 m/s'tir. Y'nin durdurulması için 100 m uzunluğunda bir fren yolu var. Bu durumda, Y'nin fren yolu uzunluğu kaç m olur?	50	100	200	300	400	D	/static/crops/Bilgi_Sarmalı_Ayt_2024_Fizik_Soru_Bankası/Bilgi_Sarmalı_Ayt_2024_Fizik_Soru_Bankası_p0071_PAGE.png	257	True	True	True	True	True	True	True			
624c47d8-ffb9-5620-b8a0-0bada2706ab6	FIZIK	Aromat Ayt 2023 2024 Fizik Soru Bankası	28	Gördüğünüz gibi, bir kütüphane içindeki herhangi bir yerdeki bir kitap, bu kitapın ağırlığına ve bu kitapın yer aldığı yerin yüksekliğine bağlı olarak hareket eder. Bu durumda, kitapın ağırlığına ve yüksekliğine bağlı olarak hareket eden bir kütüphane içindeki bir kitap, bu kitapın ağırlığına ve bu kitapın yer aldığı yerin yüksekliğine bağlı olarak hareket eder.	Kitapın ağırlığına bağlı olarak hareket eder.	Kitapın yüksekliğine bağlı olarak hareket eder.	Kitapın ağırlığına ve yüksekliğine bağlı olarak hareket eder.	Kitapın ağırlığına ve yüksekliğine bağlı olarak hareket etmez.	Kitapın ağırlığına ve yüksekliğine bağlı olarak hareket eder, ancak bu durum kütüphane içindeki bir kitap için geçerli değildir.	C	/static/crops/Aromat_Ayt_2023_2024_Fizik_Soru_Bankası/Aromat_Ayt_2023_2024_Fizik_Soru_Bankası_p0028_PAGE.png	364	True	True	True	True	True	True	True			
37eafeb4-f327-5a2a-b867-49795e4dd9f3	KIMYA	345 2025 Ayt Kimya Soru Bankası	66	1. Horn modelinde hizasına göre ve her gelenin daya basıncını bir sonraki gelenin daya basıncına göre hesaplayınız.	1.1	2.1	3.1	4.1	5.1	B	/static/crops/345_2025_Ayt_Kimya_Soru_Bankası/345_2025_Ayt_Kimya_Soru_Bankası_p0066_PAGE.png	115	True	True	True	True	True	True	True			
03a2e367-34ec-5781-8d5f-fa1c9d1091fc	KIMYA	345 2025 Tyt Kimya Soru Bankası	49	$_{5}B, _{13}Al$ ve $_{17}Cl$ elementlerinin periyodik sistemdeki yerleri ve sınıflandırmalarıyla ilgili aşağıdaki ifadelerden hangisi doğrudur?	Al ve B elementleri aynı grupta bulunur.	B elementi 3. periyotta bulunur.	Al ve Cl elementleri aynı grupta bulunur.	Al elementi ametal olarak sınıflandırılır.	Cl elementi metal olarak sınıflandırılır.	A	/static/crops/345_2025_Tyt_Kimya_Soru_Bankası/345_2025_Tyt_Kimya_Soru_Bankası_p0049_PAGE.png	144	True	True	True	True	True	True	True			
b95dae7c-2c68-5b36-9605-9252e2e89159	KIMYA	345 2024 Ayt Kimya Soru Bankası	246	Bir model formül ve bir basit formül veriliyor. Model formül ve basit formül arasındaki fark nedir?	Model formül, basit formülün genel halidır.	Basit formül, model formülün özel halidır.	Model formül, basit formülün özel halidır.	Basit formül, model formülün genel halidır.	Model formül ve basit formül aynıdır.	A	/static/crops/345_2024_Ayt_Kimya_Soru_Bankası/345_2024_Ayt_Kimya_Soru_Bankası_p0246_PAGE.png	99	True	True	True	True	True	True	True			
6aff830a-06c6-59d7-9022-6a6cd9ffda41	KIMYA	345 Tyt Kimya Soru Bankası	277	A ve B tencereleri ile ilgili aşağıdaki bilgiler verilmiştir. A tenceresi 1 litrelik suyun 1/3'ünü ve 2 litrelik suyun 1/4'ünü içerir. B tenceresi 1 litrelik suyun 1/2'ünü ve 2 litrelik suyun 1/3'ünü içerir. Bu tencerelerin içlerinden hangisinin suyunun miktarı daha fazla?	A tenceresi	B tenceresi	İki tencerede suyun miktarı aynıdır	Verilen bilgiler yetersizdir		B	/static/crops/345_Tyt_Kimya_Soru_Bankası/345_Tyt_Kimya_Soru_Bankası_p0277_PAGE.png	273	True	False	True	True	True	True	False	has_5_options		
c196cd0d-5edf-577f-b9d9-f016d40dfb67	KIMYA	345 Tyt Kimya Soru Bankası	73	(1) Fe → Fe²⁺ + 2e⁻ (2) N₂(g) → 2·N·(g) (3) NH₃(s) → NH₃(l)  Yukarıdaki değişimler ile ilgili,  I. 1. de kimyasal tür değişimi olmuştur. II. 2. deki enerji değişimini 40 kJ/mol'den fazladır. III. 3. de zayıf etkileşimler kırılır.  yargılarından hangileri doğrudur?	Yalnız I	Yalnız II	I ve III	II ve III	I, II ve III	E	/static/crops/345_Tyt_Kimya_Soru_Bankası/345_Tyt_Kimya_Soru_Bankası_p0073_q02.png	264	True	True	True	True	True	True	True			
365f69c4-874e-551b-99a1-84f61020d6cf	KIMYA	Apotemi 2024 Ayt Kimya Soru Bankasi	46	100°C'den hepsi 100°C'den daha düşük sıcaklıkta olan gazların hangisinde en fazla molekül hareketi vardır?	A) Hidrojen	B) Oksijen	C) Klor	D) Sodyum	E) Kükürt	A	/static/crops/Apotemi_2024_Ayt_Kimya_Soru_Bankasi/Apotemi_2024_Ayt_Kimya_Soru_Bankasi_p0046_PAGE.png	106	True	True	True	True	True	True	True			
f9bfba8d-38d9-5e2d-98d3-b2364d4618bc	KIMYA	Bilgi Sarmal 2024 Ayt Kimya Sopru Bankasi	231	Tubalarda reaksiyonların sonucu nedir?	A) Yalnız A	B) Yalnız B	C) A ve B	D) A ve C	E) B ve C	E	/static/crops/Bilgi_Sarmal_2024_Ayt_Kimya_Sopru_Bankasi/Bilgi_Sarmal_2024_Ayt_Kimya_Sopru_Bankasi_p0231_PAGE.png	38	True	True	True	True	True	False	False	text_min_len		
6a7b5aad-a779-5b55-877f-b19226faa6ec	EDEBIYAT	Krallar Karmasi Ayt 2024 Edebiyat Brans Denemesi-3	11	"Ayşe ders çalışırken savaşın sonuçlarını aklında tutabilmek için yüksek sesle okudu: - Türk ordusu savaşı kazanmıştır. Halkın TBMM'ye olan güveni artmıştır. - İtalyanlar, Anadolu'da işgal ettikleri yerleri boşaltmaya başlamıştır. (5 Temmuz 1921) - M. Kemal Paşa, İsmet Paşa'ya bir telgraf çekerek tebrik etmiş ve ""Siz orada yalnız düşmanı değil, milletin makûs talihini de yendiniz."" demiştir. Ayşe'nin sonuçlarını okuduğu Millî Mücadele Dönemi savaşı aşağıdakilerden hangisidir?"	I. İnönü	II. İnönü	Eskişehir-Kütahya	Sakarya	Büyük Taarruz	B	/static/crops/Krallar_Karmasi_Ayt_2024_Edebiyat_Brans_Denemesi-3/Krallar_Karmasi_Ayt_2024_Edebiyat_Brans_Denemesi-3_p0011_q01.png	479	True	True	True	True	True	True	True			
6f64c9d6-56c3-55a1-8edd-e3e98a09de1e	EDEBIYAT	Aromat Ayt Edebiyat	68	Aşağıdaki fonksiyonlarda hangisinin tanım kümesi tam bir küme değildir?	f(x) = x^2	f(x) = x + 1	f(x) = x - 1	f(x) = x^3	f(x) = x^2 + 1	B	/static/crops/Aromat_Ayt_Edebiyat/Aromat_Ayt_Edebiyat_p0068_PAGE.png	71	True	True	True	True	True	True	True			
a975d12c-78c9-5c73-886a-954db62090d2	EDEBIYAT	Edebiyat Denizi Ayt Edebiyat Soru Bankasi	72	Aşağıdakilerden hangisi DYS'de Duman edebilirsiniz?	"A) Tezaurus hisseleri, DYS'te ""hızlı"" şebeke"	"B) 10 yaşından küçük çocuklar, DYS'te ""hızlı"" şebeke"	"C) Başarı testleri, DYS'te ""hızlı"" şebeke"	D) Duman edebilirir (hızlı şebeke)	E) Fetal	E	/static/crops/Edebiyat_Denizi_Ayt_Edebiyat_Soru_Bankasi/Edebiyat_Denizi_Ayt_Edebiyat_Soru_Bankasi_p0072_PAGE.png	51	True	True	True	True	True	True	True			
077b83d2-a968-56ba-a043-3a5a9c40243d	EDEBIYAT	Sure Ayt Edebiyat Soru Bankasi 2023	131	"7. ""Ahmet İzzet Dündar"" ile ilgili aşağıdaki ifadelerden hangisi doğrudur?"	A. Hapset Meclis	B. Hapset Meclis	C. Hapset Meclis	D. Hapset Meclis	E. Hapset Meclis	A		74	False	True	True	True	True	True	False	has_image		
afaf9747-8421-556a-946e-9611ddfd989e	EDEBIYAT	Sure Edebiyat Suresi 2025	155	Aşağıdaki cümlelerden hangisi cümle yapısında hatalı?	A) Aşırı hızlı bir şekilde hareket ediyorum.	B) Aşır bir şekilde hareket ediyorum.	C) Aşırı hızlı bir şekilde hareket ediyorum.	D) Aşırı bir şekilde hareket ediyorum.	E) Aşırı bir şekilde hareket ediyorum.	B	/static/crops/Sure_Edebiyat_Suresi_2025/Sure_Edebiyat_Suresi_2025_p0155_PAGE.png	53	True	True	True	True	True	True	True			
f9ee9b4e-0d2c-5fac-9661-720b353037a5	EDEBIYAT	Cap Ayt Edebiyat Soru Bankası 2022 2023	100	Âh kim ömrüm cihan mülkünde cânansız geçer Ben cihan mülkün niderem çünkü cân ansız geçer.  Bu dizelerde görülen söz sanatı aşağıdakilerden hangisidir?	Telmih	Cinas	İntak	Mübalağa	Kinaye	E	/static/crops/Cap_Ayt_Edebiyat_Soru_Bankası_2022_2023/Cap_Ayt_Edebiyat_Soru_Bankası_2022_2023_p0100_q07.png	151	True	True	True	True	True	True	True			
060abd56-b106-5773-ab05-11c8c789393d	TARIH	Cap Ayt Tarih Soru Bankasi	249	1980 yılında Fenerbahçe'de forma ve perde bölge konferansında görevli memurların sayısının en fazla kaçtır?	100	1000	10000	100000	1000000	B	/static/crops/Cap_Ayt_Tarih_Soru_Bankasi/Cap_Ayt_Tarih_Soru_Bankasi_p0249_PAGE.png	107	True	True	True	True	True	True	True			
