id	book	page	q_no	match_type	crop_file	soru_metni_len	disk_exists	preview
b7ddfcd1-3766-5fe2-b3a6-bd0eae79ad5d	Orijinal-Tyt Ayt Geometri Soru Bankası	269	11	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0269_q04.png	116	True	Yukarıda verilenlere göre, ABC açısı kaç derecedir?
e537e0cf-1bc2-5242-a66e-50a032751f8e	Orijinal-Tyt Ayt Geometri Soru Bankası	279	10	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0279_q01.png	128	True	ABCD kare, EBFK dikdörtgen, D, çeyrek çemberin merkezi, $|BF|=9$ cm, $|FC|=8$ cm. Yukarıda verilenle
a0f19a90-513f-5ed4-89c2-ef9d49be8d89	Orijinal-Tyt Ayt Geometri Soru Bankası	210	12	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0210_q06.png	101	True	ABCD dikdörtgen, $|AE| = 11$ cm, $|EC| = 3$ cm, $|DE| = 9$ cm. Yukarıdaki verilere göre, $|EB| = x$ 
d831ab2f-6be4-5779-ad4e-b8001d9e22b6	Orijinal-Tyt Ayt Geometri Soru Bankası	279	12	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0279_q05.png	113	True	O merkezli çember, AOB üçgen, $|AO|=10$ cm, $|AC|=12$ cm, $|BC|=9$ cm. Yukarıdaki verilere göre, $|B
0c4c1e78-9ddd-59ae-a7e4-87c03ced23c9	Orijinal-Tyt Ayt Geometri Soru Bankası	212	9	no_match		0	False	ABCD dikdörtgeni C köşesi etrafında pozitif yönde $60^\circ$ döndürülerek A'B'C'D' dikdörtgeni elde 
0ce3e408-323b-5d3a-8f8a-73ed2f243787	Orijinal-Tyt Ayt Geometri Soru Bankası	283	9	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0283_q05.png	158	True	O ve M merkez, $[AC] \parallel [OM]$, $|OE|=1$ cm, $|EM|=4$ cm. Yukarıdaki şekilde verilen $[AC]$, M
18c30a26-e6a5-58f7-9f82-cd419c5c6a4a	Orijinal-2025-Ayt-Matematik Türev	88	7	no_match		0	False	Dik koordinat düzleminde $f(x)$ fonksiyonunun grafiği ve bu grafiğe $x=1$ apsisli noktada teğet olan
80fa66c2-d5b4-5215-9ea4-d156001bd037	345 2025 Tyt Fizik Soru Bankası	111	6	soru_no_match	345_2025_Tyt_Fizik_Soru_Bankası_p0111_q01.png	212	True	Şekildeki vinç, kütlesi $300 \text{ kg}$ olan demir kasayı sabit $4 \text{ m/s}$'lik hızla yerden $2
34fa97b2-540a-51bd-afdd-5cb1e2c3bde2	345 Tyt Kimya Soru Bankası	79	6	no_match		0	False	2. periyotta bulunan X ve Y elementlerinin elektron nokta yapısı aşağıda gösterilmiştir. Buna göre, 
1708a2cb-1ee6-5cb6-9dde-12a0e3eb7f4a	345 2025 Tyt Fizik Soru Bankası	117	7	no_match		0	False	Sürtünmeli yatay düzlem K noktasında durmakta olan cisme, yola paralel olarak uygulanan $\vec{F_1}$,
ae68f51a-bea5-5b2c-8315-6bfe84120294	345 2025 Tyt Fizik Soru Bankası	122	3	q_idx_match	345_2025_Tyt_Fizik_Soru_Bankası_p0122_q03.png	256	True	Gücü 1500 watt olan bir elektrik motorunun kasnağına sarılı ipin ucundaki 50 kg kütleli bir cisim, s
81feb17f-609a-5602-80f1-f41b9687140d	Orijinal-2025-Ayt-Matematik Türev	103	9	no_match		0	False	Dik koordinat düzleminde $[a, b]$ kapalı aralığında tanımlı $f$ fonksiyonunun grafiği verilmiştir. B
01a60ef0-6c83-5aa4-94aa-4005b6f73233	Orijinal-2025-Ayt-Matematik Türev	127	6	no_match		0	False	$k$ pozitif bir gerçel sayı olmak üzere $[0, k]$ kapalı aralığında $f$ ve $g$ sürekli ve türevlenebi
e5962eb6-8c5a-5c7d-b7a8-83a20ffed94a	Orijinal-2025-Ayt-Polinom parabol	14	2019	no_match		0	False	En yüksek dereceli teriminin katsayısı $1$ olan dördüncü dereceden bir polinomun köklerinin birer ta
46c1122c-729b-5cb8-8eff-7cd1cf0706db	Orijinal-Tyt Ayt Geometri Soru Bankası	212	11	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0212_q04.png	141	True	ABCD dikdörtgen, $[AE] \perp [EF]$, $[EF] \perp [FK]$, $[CF] = [FB]$, $|DE|=2$ cm, $|AK|=5$ cm. Yuka
25d93a5f-0b1d-5743-99bf-886ef70a1eee	Orijinal-Tyt Ayt Geometri Soru Bankası	212	12	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0212_q06.png	113	True	ABCD dikdörtgen, $[AC]$ köşegen, $|AC|=|BE|=|DE|$, $m(\widehat{ABE})=100^\circ$. Yukarıdaki verilere
7d94bb81-ec99-5bac-be53-47f25cfc65dc	Orijinal-Tyt Ayt Geometri Soru Bankası	214	8	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0214_q03.png	119	True	ABCD dikdörtgen, $[AH] \perp [BE]$, $[EH] = |HB|$, $|EC|=2$ cm, $|DE|=15$ cm. Yukarıdaki verilere gö
9b9fc485-162d-5b0e-b30a-0f822e10196f	Orijinal-Tyt Ayt Geometri Soru Bankası	214	11	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0214_q04.png	121	True	ABCD dikdörtgen, $[AK] = |KD|$, $[AE] = |EB|$, $[ET] = |TC|$, $[KF] = |FC|$, $|AC|=20$ cm. Yukarıda 
57d0c77a-e241-5460-a594-e62d67c53c7e	Orijinal-Tyt Ayt Geometri Soru Bankası	242	8	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0242_q04.png	120	True	ABCD yamuk $[AB] \parallel [DC]$ $[AE]$ açıortay $[AE] \parallel [BC]$ $|DC| = 6$ cm $|AB| = 13$ cm 
036ba617-a9f1-597e-b1b6-2aa9750203a8	Orijinal-Tyt Ayt Geometri Soru Bankası	242	10	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0242_q02.png	121	True	ABCD yamuk $[CE]$ ve $[BE]$ açıortay $[DC] \parallel [AB]$ $|BC| = 14$ cm $|AB| = 10$ cm Yukarıdaki 
f19debba-da6a-50f1-895f-196596a704e2	Orijinal-Tyt Ayt Geometri Soru Bankası	242	12	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0242_q06.png	126	True	ABCD yamuk $[AC]$ ve $[BD]$ köşegen $[EF]$ orta taban $[CD] \parallel [AB]$ $|DC| = 4$ cm $|AB| = 10
71c2a118-640b-508d-aee5-0e5d2c7e1b6c	Orijinal-Tyt Ayt Geometri Soru Bankası	244	11	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0244_q04.png	161	True	ABCD yamuk $[AB] \parallel [DC]$ $[BH] \perp [DH]$ $|DE| = |EK| = |AK|$ $|CF| = |FL| = |LB|$ $|DC| =
0de879cf-65eb-5091-b515-9ba5f5e8995d	Orijinal-Tyt Ayt Geometri Soru Bankası	244	12	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0244_q06.png	131	True	ABCD yamuk $[AB] \parallel [CD]$ $|ED| = |AD|$ $|BE| = 2|CE|$ $|DC| = 4 \text{ cm}$ $|DE| = 5 \text{
beed7161-e394-518c-97d6-e07f31707f3d	Orijinal-2025-Ayt-Polinom parabol	46	9	no_match		0	False	Zeynep Öğretmen, katsayılar toplamı $2$ olan $P(x)$ polinomu ile iki farklı bölme işlemini tahtada y
bf1bae30-d6c6-522b-8793-3e43f1306acd	345 2025 Tyt Fizik Soru Bankası	247	7	no_match		0	False	Çiftçilikle uğraşan Veli, şekilde görüldüğü gibi yüklerini, traktörünün arkasına bağladığı iki römor
941e132d-0233-56bb-befd-959d2567a72d	Orijinal-Tyt Ayt Geometri Soru Bankası	214	10	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0214_q02.png	126	True	ABCD dikdörtgen, $[EF] \perp [AB]$, $m(\widehat{DBA})=\alpha$, $m(\widehat{CFB})=2\alpha$, $|DE|=10$
e468da61-f505-5d9e-9ef8-263e47100078	Orijinal-Tyt Ayt Geometri Soru Bankası	246	8	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0246_q03.png	110	True	ABCD ikizkenar yamuk olduğuna göre, Alan(ABCD) kaç $\text{cm}^2$ dir? $[AB] \parallel [DC]$ $[AD] = 
bff5bbc5-ace3-53e0-8db3-d9c01aa53560	Orijinal-2025-Ayt-Polinom parabol	159	10	soru_no_match	Orijinal-2025-Ayt-Polinom_parabol_p0159_q04.png	539	True	$y=f(x)$, $2$. dereceden bir polinom fonksiyon olmak üzere, $f(x) < 0$ eşitsizliğini sağlayan tam sa
aa76a9bd-8962-5811-a2a3-49e0d3a27f2d	Orijinal-2025-Ayt-Polinom parabol	163	7	no_match		0	False	Aşağıdaki dik koordinat düzleminde $y = f(x)$ fonksiyonunun grafiği gösterilmiştir. Buna göre; I. He
98a4524d-9af0-5b66-ba2b-f988d7db5bf9	Orijinal-2025-Limit	10	7	no_match		0	False	Dik koordinat düzleminde gerçek sayılar kümesi üzerinde tanımlı $f$ fonksiyonunun grafiği verilmişti
eea12e90-e716-5c68-a0fd-30ef2a3cbab7	345 2025 Tyt Kimya Soru Bankası	79	6	no_match		0	False	2. periyotta bulunan X ve Y elementlerinin elektron nokta yapısı aşağıda gösterilmiştir. Buna göre, 
48229c3e-8332-52af-999b-8b9415b7c135	Acil-2024-AYT Matematik Kitap-1	146	4	soru_no_match	Acil-2024-AYT_Matematik_Kitap-1_p0146_q01.png	122	True	ABC bir ikizkenar üçgen $|\text{AC}| = |\text{BC}| = 8$ birim $|\text{AB}| = 6$ birim $|\text{AH}| =
fb2ce983-9b1a-541a-a788-91b9021f63fd	Acil-2024-AYT Matematik Kitap-1	152	5	no_match		0	False	ABC bir dik üçgen ve DEFK bir karedir. $|AC|=8$ birim ve karenin bir kenarı 2 birimdir. $m(\widehat{
8156c277-cc7f-56d0-8ece-b805de128c2e	345 2025 Tyt Kimya Soru Bankası	113	11	soru_no_match	345_2025_Tyt_Kimya_Soru_Bankası_p0113_q04.png	502	True	Aşağıda bazı katı örnekleri ile ilgili bilgiler verilmiştir. Buna göre, bu katılar ile ilgili verile
76c2272b-2b7d-540d-85e0-6bb6ad03494b	345 Tyt Kimya Soru Bankası	201	12	soru_no_match	345_Tyt_Kimya_Soru_Bankası_p0201_q06.png	295	True	Yukarıdaki maddelerle ilgili verilen bilgilerden hangileri doğrudur?
6ee7c783-09c4-572e-80cb-b4cf40c67081	Orijinal-2025-Limit	18	5	soru_no_match	Orijinal-2025-Limit_p0018_q01.png	373	True	Aşağıdaki dik koordinat düzleminde $y = f(x)$ fonksiyonunun grafiği verilmiştir. $g(x) = \lim_{x \to
6b84e3e0-aef3-56a2-8f5b-391865ca70a7	Orijinal-2025-Limit	75	8	no_match		0	False	ABC dik üçgeninde, $m(\widehat{BAC})=\alpha$ $|BC|=1$ br $|AC|=k$ br $|AB|=f(\pi-\alpha)$ Buna göre,
f7b8a6fd-86a5-511e-a978-18f047ae19b3	Orijinal-2025-Limit	99	10	no_match		0	False	Aşağıda gerçek sayılar kümesi üzerinde tanımlı $f$ fonksiyonunun grafiği verilmiştir. Buna göre; I. 
3a0f9abd-f053-58e1-a406-4cf9b26bc2f6	Orijinal-2025-Limit	110	8	soru_no_match	Orijinal-2025-Limit_p0110_q04.png	277	True	Dik koordinat düzleminde $y=3x$ doğrusu, $d$ doğrusu ile köşeleri $COB$ üçgeni üzerinde olan $KLMN$ 
f23c381a-00ab-515f-89a2-6a9fefe4a411	Acil-2024-AYT Matematik Kitap-1	17	5	soru_no_match	Acil-2024-AYT_Matematik_Kitap-1_p0017_q02.png	302	True	$P(x)$ ve $Q(x)$ birer polinomdur. Yukarıda verilen tabloda belirtilen $\text{der}(\cdot)$ işlemi po
c9b5d4e6-e48e-5b03-b36a-c43a21a9fb12	Acil-2024-AYT Matematik Kitap-1	167	8	no_match		0	False	Aşağıdaki ABC dik üçgeninde B ve C açılarının dış açılarının ölçüleri sırasıyla $\alpha$ ve $\beta$'
7d20981d-2211-5595-a2fd-0faf054ca77b	345 Tyt Ayt Geometri Soru Bankası	13	7	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0013_q02.png	176	True	m(\text{ABC}) = m(\text{FDE}), m(\text{BED}) = 25°, m(\text{BAD}) = 40°, m(\text{BCD}) = 110°, m(\te
42632dad-476d-54e1-be41-a3042be03f12	345 Tyt Ayt Geometri Soru Bankası	31	9	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0031_q05.png	99	True	ABC üçgen, $[BD]\perp[AC]$, $|BD|=|AE|$, $|BE|=|EC|$, $m(\widehat{BEA})=63^\circ$ olduğuna göre, $m(
b5402296-79b8-5fed-91f8-2346ab8914a9	345 Tyt Kimya Soru Bankası	185	8	no_match		0	False	2Fe(k) + 3/2O$_{2}$(g)  arrow Fe$_{2}$O$_{3}$(k) tepkimesi boş bir kapta eşit molde Fe ve O$_{2}$ ko
ce6af963-b9ab-5bef-aa2d-14a623c382da	345 Tyt Ayt Geometri Soru Bankası	49	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0049_q02.png	109	True	$[AB] \perp [AD]$, $[CD] \perp [AD]$, $m(\widehat{ABC}) = 60^\circ$, $|AD| = 2\sqrt{3}$ birim, $|CD|
02795479-7ddb-5e82-8131-6768a2c864eb	345 Tyt Sosyal Bilgiler Soru Bankası	227	8	soru_no_match	345_Tyt_Sosyal_Bilgiler_Soru_Bankası_p0227_q04.png	693	True	Aşağıdaki tabloda Millî Mücadele dönemine ait bazı gelişmeler ve bu gelişmelerin sonuçları verilmişt
ce54bdaf-c2db-566b-a292-6b234bd9b72a	345 2025 Tyt Kimya Soru Bankası	269	7	soru_no_match	345_2025_Tyt_Kimya_Soru_Bankası_p0269_q01.png	335	True	Yukarıdaki kavram haritasında ilaç ile ilgili verilenlerden hangileri doğrudur?
e5779149-c8da-5481-9746-b73bb200913d	Orijinal-2025-Limit	122	7	soru_no_match	Orijinal-2025-Limit_p0122_q03.png	245	True	$[AB]$ çaplı $O$ merkezli yarım çemberde, $EF \parallel CD$ kiriş, $ECDF$ yamuk, $ERPF$ dikdörtgen, 
9491ae04-eabe-551b-817a-546162f22d99	345 Tyt Ayt Geometri Soru Bankası	75	10	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0075_q04.png	152	True	$[BD] \perp [AC]$ $[AG] \perp [GD]$ $[GF] \perp [AC]$ $[AB] \parallel [BC]$ $[EF] \perp [EC]$ $|BE| 
d2d0f945-c119-525f-8b97-5d621092a338	345 2025 Tyt Matematik Soru Bankası	45	7	no_match		0	False	Salih'in kemerinde bulunan eşit aralıklı 6 tane delik ile kemerin iğnesi aynı hizadadır. 3 tane deli
715ca8bb-5881-5e4d-9ee6-974ff8850f41	345 Tyt Ayt Geometri Soru Bankası	169	8	no_match		0	False	Şekil 1'deki ABCD dikdörtgeni, KL boyunca katlandığında B köşesi [DC] üzerine B' olarak gelmektedir.
af6cc0f0-7608-5a16-ba10-0f739add1de3	ACİL-2025-Matematiğin İlacı Polinom	53	8	soru_no_match	ACİL-2025-Matematiğin_İlacı_Polinom_p0053_q04.png	93	True	Yukarıdaki bölme işlemine göre, $B(1)$ kaçtır?
be6172d7-18ea-50c5-9b78-d9fa841ed1c3	345 2025 Tyt Matematik Soru Bankası	65	4	no_match		0	False	Şekil 1'deki çubuğa sabitlenen bu küpler, ok yönünde $90^\circ$ döndürüldüğünde Şekil 2'deki görünüm
0f2d703a-e6cf-59ed-a0d1-0e4675969830	345 2025 Tyt Matematik Soru Bankası	79	8	no_match		0	False	Arkeolojik kazıda bulunan üzerinde semboller olan 3 parçalı bir tabletin ortadaki parçası şekilde gö
ea3c376e-51ba-5134-86b7-6f9b59cf28fd	345 Tyt Ayt Geometri Soru Bankası	197	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0197_q02.png	109	True	$[BD] \perp [CD]$, $|AC| = 13$ cm, $|BD| = 6$ cm, $|CD| = 8$ cm olduğuna göre, boyalı bölgenin alanı
490f3dae-d79c-5e4a-b41c-9a91cad85b1f	ACİL-2025-Matematiğin İlacı Polinom	61	8	no_match		0	False	Yukarıda bölme makinesi için $a, b$ ve $c$ değerleri yerine sırasıyla $2, 3,$ ve $1$ yazılırsa kalan
e387fce9-fe6c-58e0-8d34-a1dcea5ed3d2	345 Tyt Ayt Geometri Soru Bankası	215	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0215_q04.png	179	True	G, ABC üçgeninin ağırlık merkezi, B, G ve D doğrusal, [FD] // [BC], [BG] = [GD], [FE] = [ED] olduğun
f5da0b45-0012-560b-b480-59704ad3ea16	345 Tyt Ayt Geometri Soru Bankası	217	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0217_q03.png	142	True	ABC üçgen, $[BE]=[CD]=[G]$, $A, F$ ve $H$ doğrusal, $[AE]=[EC]$, $[DG]=[GH]=[HC]$. Boyalı bölgenin a
366569e0-b966-5da7-814e-b2e9a45327d8	345 Tyt Ayt Geometri Soru Bankası	267	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0267_q04.png	249	True	ABCD yamuk, $[DE] = [HG]$, $[GB] = 1 \text{ cm}$, $[FC] = 9 \text{ cm}$. $S_1$, $S_2$ ve $S_3$ ait o
1c343674-a2aa-5a19-8ef9-82e3b6b03081	345 2025 Tyt Matematik Soru Bankası	171	5	soru_no_match	345_2025_Tyt_Matematik_Soru_Bankası_p0171_q01.png	668	True	Rakamları sıfırdan farklı üç basamaklı bir $abc$ sayısının kırık helezonisi, $a$, $b$ ve $c$ birim u
2c5bd054-c7c2-5126-9bcd-b66bfb0ff996	345 Tyt Ayt Geometri Soru Bankası	319	9	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0319_q06.png	106	True	ABC dik üçgen $[AB] \perp [AC]$ $|BE| = |EC| = 10$ cm $|DB| = |DA| = 17$ cm $|AC| = 12$ cm olduğuna 
c1b8cc06-c1b4-54e1-96ea-c0a3449b16e9	345 Tyt Ayt Geometri Soru Bankası	323	11	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0323_q05.png	138	True	ABCD deltoid, $[AB] \perp [CB]$, $[AD] \perp [CD]$, $m(\widehat{BCD})=60^{\circ}$, $|CD|=\sqrt{3}$ c
e9456eb2-1088-523a-b7cf-44f29f299420	345 2025 Tyt Matematik Soru Bankası	233	5	no_match		0	False	A, B, C ve D firmaları her ay birbirleriyle alışveriş yapmakta ve birbirlerine olan borçlarını aşağı
874a25c6-e959-5667-8cc9-bd5eed845217	345 2025 Tyt Matematik Soru Bankası	385	13	soru_no_match	345_2025_Tyt_Matematik_Soru_Bankası_p0385_q02.png	94	True	Şekildeki grafik, $y=f(x)$ fonksiyonuna aittir. Buna göre, $f(4).f(-1)+f(5).f(1)$ kaçtır?
b762e615-979f-5e0c-85c3-480293edb92f	345 Tyt Ayt Geometri Soru Bankası	389	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0389_q02.png	97	True	ABCD kare $DB \cap CE = \{F\}$ $m(\widehat{DAE}) = 45^\circ$ $|DF| = 8,5$ cm $|BF| = 15,5$ cm olduğu
593eb55e-cba9-5ade-b37b-e255e3f6553e	ACİL-2025-Matematiğin İlacı Polinom	73	12	soru_no_match	ACİL-2025-Matematiğin_İlacı_Polinom_p0073_q06.png	187	True	ABCD bir dikdörtgendir. $|AB| = x+2$ cm, $|BC| = a$ cm. ABCD dikdörtgeninin alanı $(x^2+8x+12)$ $cm^
cd3f800a-e451-5b50-8f3c-8585de21bc48	345 Tyt Ayt Geometri Soru Bankası 2	62	10	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_2_p0062_q02.png	128	True	O, çeyrek çemberin merkezi, D, teğet noktası, O, A ve B doğrusal, $AC \perp DB$, $|DC| = |CB|$, $|AC
da1a0660-79f3-5f63-b615-599a1ed7c888	345 Tyt Ayt Geometri Soru Bankası	7	7	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0007_q02.png	114	True	$d_1 // d_2 // d_3$, $[\text{BF}]$ açıortay, $m(\text{BFG}) = 105^\circ$, $m(\text{FGH}) = 140^\circ
9e6829b9-5d2c-5aa9-98de-8f8fb645bc6b	345 Tyt Ayt Geometri Soru Bankası	7	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0007_q05.png	99	True	$d_1 // d_2 // d_3$, $m(\text{BCD}) = 24^\circ$, $m(\text{CDG}) = 63^\circ$, $m(\text{DGF}) = 124^\c
04c20231-3678-588d-ac75-8c40657b15a5	345 Tyt Ayt Geometri Soru Bankası	17	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0017_q04.png	125	True	$|AD| = |AE|$, $m(\widehat{DEC}) = 160^\circ$, $m(\widehat{ABC}) = 70^\circ$. E, ABC üçgeninin iç te
3feebd08-bd04-57cb-8e92-d0d2034844d1	345 Tyt Ayt Geometri Soru Bankası	21	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0021_q01.png	77	True	$d_1 \parallel d_2$, $m(\text{FCD}) = 122^\circ$, $m(\text{CDE}) = 3\alpha$, $m(\text{ABF}) = \alpha
b45f35df-de9c-56b4-b729-ccdf1a551d45	345 Tyt Ayt Geometri Soru Bankası	23	7	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0023_q01.png	118	True	$[BH \parallel EF]$, $[BG \parallel CD]$, $m(\widehat{ABH}) = 30^\circ$, $m(\widehat{DCA}) = 75^\cir
dff63340-7f6e-5cb6-b53a-bca586cdeebb	345 Tyt Ayt Geometri Soru Bankası	23	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0023_q03.png	147	True	$d_1 \parallel d_2$, $m(\widehat{EDC}) = 30^\circ$, $m(\widehat{ABC}) = 45^\circ$, $m(\widehat{BCD})
2c205789-83a5-507e-9c51-e5f1a56bd830	345 Tyt Ayt Geometri Soru Bankası	23	9	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0023_q05.png	94	True	$ABC$ ve $ACE$ üçgen, $m(\widehat{ACB}) = m(\widehat{BCE})$, $m(\widehat{AEC}) = 80^\circ$, $|AB| = 
3365924e-4372-5131-b540-d855f5f8f911	345 Tyt Ayt Geometri Soru Bankası	25	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0025_q02.png	172	True	$[AE] \cap [BC] = \{F\}$, $[AB] \parallel [DE]$, $m(\widehat{EDC}) = 140^\circ$, $m(\widehat{BFA}) =
725e95db-0e24-5aec-91f4-c153f40296c1	345 Tyt Ayt Geometri Soru Bankası	27	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0027_q01.png	88	True	ABC dik üçgen, $|AB|=|BC|$, $m(\text{ATB})=100^ ext{o}$, $m(\text{TCB})=20^ ext{o}$ olduğuna göre, $
d4951a36-871e-5437-93cb-e8458f5deeca	345 Tyt Ayt Geometri Soru Bankası	27	7	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0027_q03.png	117	True	$d_1 \parallel d_2$, $[BF]$ ve $[CF]$ açıortay, $m(\text{BFC})=250^ ext{o}$ olduğuna göre, $m(\text{
e0d1c2bd-c7e6-58c3-8ac8-cf8496159aa7	345 Tyt Ayt Geometri Soru Bankası	59	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0059_q02.png	166	True	ABC ikizkenar üçgen $[AG] \perp [BC]$ $[EF] \parallel [AB]$ $[ED] \perp [BC]$ $|AB| = |BC|$ $|ED| = 
700ba068-8774-554c-bbfe-a4739bbcfe00	345 Tyt Ayt Geometri Soru Bankası	63	15	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0063_q03.png	144	True	$m(\widehat{BAD}) = m(\widehat{ABC}) = 60^\circ$ $m(\widehat{ADC}) = 150^\circ$ $|CD| = 7\sqrt{3}$ c
52b04b9b-e95d-5fc0-87ab-06b7518b00d5	345 Tyt Ayt Geometri Soru Bankası	73	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0073_q05.png	128	True	$[AB] \perp [BC]$, $[AD] \perp [CD]$, $|AB| = 8$ cm, $|AD| = 6\sqrt{2}$ cm, $m(\widehat{BAD}) = 45^\
a3ed204d-b83d-561f-a186-9046d505300a	345 Tyt Ayt Geometri Soru Bankası	97	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0097_q01.png	108	True	$[AD] \perp [AB]$, $[BC] \perp [EC]$, $[AD] \perp [DE]$, $[BC] = [EC]$, $|AB| = 8$ cm, $|ED| = 15$ c
1251dc4a-e9ed-5788-96c3-fb2dc4ee1569	345 Tyt Ayt Geometri Soru Bankası	97	7	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0097_q04.png	95	True	ABCD dikdörtgen, $DE \perp CF$, $|EF| = 3$ cm, $|CE| = 4$ cm, $|DC| = 7$ cm olduğuna göre, $|AD| = x
e13c3f1c-384a-59a6-9763-53ca9c15bfff	345 Tyt Ayt Geometri Soru Bankası	97	9	no_match		0	False	ABCD kare, $[AE] \perp [ED]$, $[DF] \perp [FC]$, $|EF| = 1$ cm, $|FD| = 3$ cm olduğuna göre, boyalı 
d28c6cb9-ae67-5f6d-af22-4c357774e1a6	345 Tyt Ayt Geometri Soru Bankası	100	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0100_q01.png	119	True	$[AB] \perp [BD]$, $[ED] \perp [BD]$, $[AC] \parallel [EC]$, $|AC| = 5$ cm, $|BC| = 3$ cm, $|ED| = 2
1173a2fd-6e3d-528e-bc01-dbfc59e79a8c	345 Tyt Ayt Geometri Soru Bankası	101	8	no_match		0	False	ABC dik üçgen $[AB] \perp [AD]$ $[ED] \perp [AD]$ $[AB] \parallel [BC]$ $[AE] = [BC]$ $|AB| = 3$ cm 
e340182b-6eb0-5f75-9be4-35307134d149	345 Tyt Ayt Geometri Soru Bankası	101	10	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0101_q04.png	108	True	E, B ve C doğrusal $ED \parallel AB$ $AE \parallel CD$ $|AB| = 6$ cm $|EB| = 8$ cm $|ED| = 9$ cm old
99fdfba1-9a64-5fb5-b56e-7b5314807439	345 Tyt Ayt Geometri Soru Bankası	103	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0103_q02.png	126	True	ABC ve ACG üçgen $[DE] \parallel [BC]$ $[EF] \parallel [AG]$ $|AB| = |AG|$ $|EF| = 2$ cm $|ED| = 6$ 
940bef15-669f-57de-8bd0-2ed23d8e24c8	345 Tyt Ayt Geometri Soru Bankası	107	5	no_match		0	False	$ABCD$ paralelkenar, $A, E$ ve $F$ doğrusal, $\frac{|BC|}{|BF|} = \frac{3}{5}$, $|AB| = 15$ cm olduğ
54ab6826-2c06-5634-82a6-3f6e1a508bdf	345 Tyt Ayt Geometri Soru Bankası	109	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0109_q02.png	110	True	ABC üçgen, B, G ve F doğrusal, $[DF] \parallel [BC]$, $[BD] = 3|AD|$, $[DE] = [EF]$, $|EG| = 2$ cm o
96c5dac9-6fc2-55dc-8ff3-a645af346b9e	345 Tyt Ayt Geometri Soru Bankası	111	6	no_match		0	False	Şekil 1'deki gibi düz bir zeminde bulunan tahterevalli, 30 birim uzunluğunda doğrusal bir parça ve b
