id,subject_area,q,oa,ob,oc,od,oe,key
986a94ae-963a-5114-be74-a16449a742f0,FIZIK,"Bir elektromanyetik dalgada elektrik alan şiddeti $3 \cdot 10^{-4} \text{ N/C}$ olduğu anda, manyetik alan şiddeti kaç $T$ olur? (ışık hızı: $3 \cdot 10^8 \text{ m/s}$)",$3 \cdot 10^4$,$3 \cdot 10^{-4}$,$10^{-12}$,$10^{-6}$,$10^{-10}$,C
b425ed97-7412-5e93-ad2d-461dc0e57a2d,MATEMATIK,"$\tan 5^{\circ} = x$ olduğuna göre, $\frac{\tan 95^{\circ} + \tan 175^{\circ}}{\tan 5^{\circ}}$ ifadesinin $x$ cinsinden değeri aşağıdakilerden hangisidir?",$\frac{x^2 - 1}{x}$,$\frac{x^2 - 1}{x^2 + 1}$,0,$\frac{-2}{x}$,$\frac{x^2 + 1}{x}$,D
d3438acd-bd26-512b-a3a4-ddc5224c7e1a,KIMYA,"• Zn metali $MnCl_2$ çözeltisinde çözünmektedir.
• Mg metali $ZnCl_2$ ve $MnCl_2$ çözeltisinde çözünmektedir.
Standart Mg-Mn pilinin gerilimi $+1,19$ Volt, Mg - Zn pilinin gerilimi $+0,77$ volttur.
Buna göre, standart Zn - Mn pilinin gerilimi kaç volt olur?","$+0,84$","$-0,8$","$+0,34$","$0,42$","$+1,96$",D
673541c7-4059-5ba8-bf2a-4ea6fc4c0145,MATEMATIK,$\int_{-10}^{10} \sqrt{100-x^2} dx$ ifadesinin değeri kaçtır?,$10\pi$,$25\pi$,$50\pi$,$75\pi$,$100\pi$,C
20c140c1-8300-527f-b76f-d772cd83521c,MATEMATIK,"$\int_{0}^{2} ax \, dx = 12$ olduğuna göre, $a$ kaçtır?",4,3,8,6,24,D
4a125be5-652e-54be-8345-5aa66b74457d,MATEMATIK,"$P(x) = 3x^{\frac{12}{n-2}} - 5x^2 + 1$ ifadesi bir polinom olduğuna göre, $P(x)$ polinomunun derecesi en çok kaçtır?",1,2,3,6,7,E
ef194c7c-f09b-5bec-a633-fc88c4801529,KIMYA,"CH$_3$ - C $\equiv$ C - CH$_3$
Yukarıda yapı formülü verilen bileşik ile ilgili,
I. Siklobüten ile izomerdir.
II. IUPAC'a göre adı dimetil asetilendir.
III. Cis - trans izomerisi gösterir.
IV. Polar moleküldür.
yargılarından hangileri doğrudur?",Yalnız I,I ve II,I ve III,"II, III ve IV","I, II, III ve IV",B
94fd3228-5104-5d79-862c-e33496a11643,MATEMATIK,"Gerçek sayılar kümesi üzerinde tanımlı ve sürekli bir $f$ fonksiyonu için
$\int_{1}^{4} f(x)dx = 18$
olduguna göre, $\int_{1}^{2} f(3x)dx$ integralinin değeri kaçtır?",9,6,-3,-6,-9,B
a0c06672-e44d-53e1-be18-df60557f3ed4,EDEBIYAT,"I. Bir name geldi o nazlı yardan Dolaşıp peşime gelmesin demiş Bondan kendisine bir fayda yoktur Tutmak gerek geçitleri belini
II. Dadaloğlu'm der ki halim yamandır Dağ başları yine tozdur dumandır Hak bilir ya bu gün hodri meydandır Tutmak gerek geçitleri belini
Aşağıdakilerin hangisi numaralanmış dizelerin ortak özelliklerinden biri değildir?",Ölçü,Nazım birimi,Nazım biçimi,Gelenek,Nazım türü,C
afa76e79-1dd4-5c9a-9aed-7e6817f223dd,MATEMATIK,"Bir $(a_n)$ karesel sayı dizisinde, $a_n + a_{n+1} = 85$ olduğuna göre, $n$ kaçtır?",5,6,7,8,9,B
6e551509-7d86-5cce-85ca-0255e2fb9258,TARIH,"TBMM Hükümeti pekâlâ bilirsiniz ki eski Osmanlı Hükümeti değildir. Eski Osmanlı Hükümeti değildir. Onlar artık tarihe karışmıştır. Düşmanlarımız Osmanlı Devleti'ni yıkmak gerçek unsur olan Türk milletini de imha etmek istiyorlardı. Hâlbuki Türk milleti yeni bir iman ve kesin bir millî azimle yeni bir devlet kurmuştur.

Yukarıdaki metinde Mustafa Kemal'in bu ifadelerini doğrulayan gelişmelerden biri değildir?",Saltanatın kaldırılması,Güçler birliği ilkesinin kabul edilmesi,Ankara'nın başkent ilan edilmesi,Kapitülasyonların kaldırılması,İşgal faaliyetlerinin sonlandırılması,B
d2cb9d14-68f5-546f-8c75-ae7a5536b990,TURKCE,"Aşağıdaki parçalardan hangisi ""Türkler birçok somut sosyal, siyasal, ekonomik ve şiir sorunu nazım ve nesirle dile getirmiştir."" düşüncesine uzak düşmektedir?","""Selam verdim rüşvet değil soyu almadılar."" diyen Fuzuli'den daha iyi kim anlatabilir çürümenin başlangıcını? Fuzuli, Osmanlı sarayının hizmetine girmiş ve padişaha kasideler sunmuştur. Padişah tarafından beğenilen kasideler karşılığında 9 akçelik maaşla ödüllendirilmiştir. Ancak maaşını alamayınca bürokrasiyi, rüşvetçiliği ve yozlaşmayı yeren Şikâyetname adlı ilk edebi mektubu yazmıştır.","Dadaloğlu'nun ""Ferman padişahın dağlar bizimdir."" haykırışını şiirden başka hangi ses yankılandırabilirdi? Dadaloğlu mücadelesini şiirlerine dökmüş, halkının duygularını ve tepkilerini konu almıştır. O, Avşar Eller şiirini merkezi hükûmetin göreke yücelikleri yerleşik hayata geçirme isteğine karşı söylemiştir. Yörüklerin direnişi bu şiirde dile gelmiştir.","Tanzimat döneminin entrikalarını ""Görüp ahkâm-ı asrı münharil sidk u selametten / Çekildik izzet ü ikbal ile bab-ı hükûmetten"" mısralarından daha iyi ne tahlil edebilir? Çağın değer yargılarını doğruluktan ve samimiyetten sapmış görerek kendi arzumuzu ve saygınlığımızı ilo devlet kapısından ayırdık diyen Namık Kemal, devlet yönetimindeki bürokrat kadronun tutumunu problem olarak görür.","""Biraz bahsedeyim ehli zamandan / Yahşiler aşağı övgü yamandan / Arılık işleri olmuş kumandan / Uyuz it kurulara kumand ediyor"" diyen Seyrani, etrafında gördüğü yanlışlıkları eleştirmiş, bu yanlışlıkları yapanı perişan da olsa, gönülsüzce gizlememiş, yo söylemiş, de bu durumları ağır bir şekilde eleştirmiş, hakkında soruşturma açılınca yakalanmamak için Develi'ye kaçmak zorunda kalmıştır.","""Girmeden tefrika bir millete düşman giremez / Toplu vurdukça yürekler onu top sindiremez"" mısralarında Mehmet Akif, bir milletin arasına bölücülük girmediği müddetçe düşman giremez diyor. Milletin fertleri aynı ideallerle hareket ettiği takdirde o milleti silahla sindirmek, yok etmek mümkün değildir diyen şair, milletleri ayakta tutan unsurların başında birlik ve beraberliğin geldiğine işaret etmiştir.",E
444c8ba4-1b19-545a-a930-aa1fcb16d535,MATEMATIK,$\log_2(x-x)<1$ eşitsizliğini sağlayan kaç tane $x$ tam sayısı vardır?,2,3,4,5,6,C
cad6c5ff-c6fa-5aa2-a906-0d861645ffb3,KIMYA,Aşağıdaki madde çiftlerinden hangisi ile tampon çözelti hazırlanamaz?,$NH_3 - NH_4Br$,$H_2CO_3 - NaHCO_3$,$NaOH - NaCN$,$CH_3COOH - CH_3COOK$,$HCN - KCN$,C
452bd245-c3e1-5f3f-a58b-8a78073c3881,KIMYA,"Periyodik sistemin baş grup elementlerinden X, Y ve Z'nin temel hâldeki atomlarıyla ilgili aşağıdaki bilgiler veriliyor. • X'in en dış katmanında $2$ elektron vardır. • Y'nin en dış katmanında $1$ elektron vardır. • Z'nin en dış katmanında $7$ elektron vardır. Bu elementlerle ilgili, I. X, periyodik sistemin $2A$ grubunda yer alır. II. Y, alkali metaldir. III. Z, halojen elementidir. yargılarından hangileri kesinlikle doğrudur?",Yalnız I,Yalnız III,I ve II,I ve III,II ve III,E
1ff6457e-009f-564b-9ee7-41c603f135f7,MATEMATIK,"$P(x) = 2x^3 + nx^2 + (m-2)x^2 - (n+1)x + m-n$ ifadesi bir polinom belirttiğine göre, $P(2)$ değeri kaçtır?",10,12,14,16,18,D
6e7748d2-5ec6-51b6-8811-1435326fd7d7,MATEMATIK,"Oy kullanma yaşının 18 olduğu belediye seçimleri 5 yılda bir yapılmaktadır. 2015 yılı belediye seçimlerinde Çağdaş ilk kez oy kullanırken abisi Alper 2. kez bu vatandaşlık görevini yerine getirmiştir. Buna göre, bu iki kardeşin 2017 yılındaki yaşları toplamı en fazla kaç olabilir?",50,51,52,53,54,E
b09c2c98-6f87-51e5-933a-20319cf72032,MATEMATIK,$3\log_{20} 40 + 2\log_{50} 50 - \log_{20} 40 - \log_{50} 50$ ifadesinin değeri kaçtır?,-2,0,1,3,5,D
5f24408d-baf6-5b72-b1b8-ee23020a56f3,KIMYA,"Aşağıda özellikleri verilen maddelerden hangisinin tanecikleri arasında London etkileşimlerinden başka bağ içermediği kesindir?
A) Yapısında hidrojen bulunan bileşik
B) Normal basınçta kaynama noktası en düşük olan element
C) Eşleşmemiş elektronu olan element
D) Polar kovalent bağ içeren bileşik
E) Suda iyonlaşarak çözünen bileşik",Yapısında hidrojen bulunan bileşik,Normal basınçta kaynama noktası en düşük olan element,Eşleşmemiş elektronu olan element,Polar kovalent bağ içeren bileşik,Suda iyonlaşarak çözünen bileşik,C
64b55c56-bf77-5b57-9cbc-79e6cee26f2e,MATEMATIK,"$f(x) = \begin{cases} 2x^2-a, & x<3 \\ 7x-13, & x=3 \\ 3x+1, & x>3 \end{cases}$ fonksiyonunun $x=3$ apsisli noktasında limiti olduğuna göre, $a$ kaçtır?",-8,-7,-6,-5,-4,B
0d535cf3-8db7-5ceb-bd7a-ecb9de553015,TARIH,"Misak-ı Millî, ulusal ve bölünmez Türk yurdunun sınırlarını çizmiş; Türk milletinin tam bağımsızlık bilincine erişerek, millet olarak sahip olması gereken haklarını belirtmiştir. Buna göre; I. Hicaz, II. Musul, III. Hatay topraklarından hangilerinin Misak-ı Millî sınırları içerisinde yer aldığı savunulamaz?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,A
59ace591-011a-556a-b75e-46457cd151fa,BIYOLOJI,"Canlılarda görülen bazı etkileşimler: I. Tarantula bir çeşit büyük örümcektir. Kurbağanın yuvasında kalmasına izin verir. Kurbağa onu parazitlerden korur ve yumurtalarına göz kulak olur. Tarantula da kurbağayı korur. II. Pireler konaklarının kanıyla beslenirler. Kedilerde ve köpeklerde yaygındır. İnsanları konakçı olarak kullanan bazı türleri de vardır. III. Vantuzlu remora balıkları, köpek balığına tutunarak ona zarar vermeden yaşar. Balık, köpek balığının hareketiyle yer değiştirir ve onun yiyecek artıklarından beslenir. Bu etkileşimlerle ilgili, I. Tarantula ile kurbağaların yaşam biçimi parazitliğe örnektir. II. Pireler ile kedi, köpeklerin yaşam biçimi mutualizme örnektir. III. Remora balıkları ile köpek balıklarının yaşam biçimi mutualizme örnektir. yargılarından hangileri yanlıştır?",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,E
ae41903d-8bd7-5fcb-b36d-b214fa564f87,MATEMATIK,$9^x - 4 \cdot 3^x + 3 = 0$ denkleminin kökler toplamı kaçtır?,$\log_3 2$,$\log_3 4$,$\log_3 5$,$\log_3 6$,$\log_3 7$,D
06412687-f18b-5598-b405-0fee81e597de,MATEMATIK,"$\sin\theta = S$ ve $\cos\theta = C$ olduğuna göre, $S^4 - C^4 - 2S^2 - 1$ ifadesinin en sade şekli aşağıdakilerden hangisidir?",-2,$-2\sin^2\theta$,$-2\cos^2\theta$,$\sin\theta - \cos\theta$,2,A
61ed58b6-d2a3-5e30-b711-6622a7ae7a19,MATEMATIK,"Gerçel sayılarda tanımlı $f$ ve $g$ fonksiyonları ile ilgili $f(x) = |x-2|-3$ ve $g(x) = |f(x)|$ eşitlikleri veriliyor. Buna göre, $g(4)-g(-4)$ işleminin sonucu kaçtır?",2,1,0,-1,-2,C
6fed2257-6c5f-55f0-9c14-e33e26971421,MATEMATIK,$\frac{a}{b} + \frac{b}{a} = 2$ olduğuna göre $\frac{7a + 3b}{3a + 2b}$ oranı kaçtır?,-2,-1,$\frac{1}{2}$,2,5,D
33b110d9-5dea-5073-b40a-2a935175c387,FIZIK,"Karanlık bir ortamda beyaz bir perde üzerine üst üste kırmızı, yeşil ve mavi ışıklar düşürülüyor. Buna göre, elde edilen karışımın rengi nedir?",Sarı,Yeşil,Kırmızı,Siyah,Beyaz,E
d7eadbf1-a225-5866-b074-2aa3eb2e76c4,TARIH,Osmanlı Devleti ilk başlarda İtilaf Devletleri yanında savaşa girmek istemiş ancak İtilaf Devletleri bunu kabul etmemiştir. İtilaf Devletleri'nin Osmanlı Devleti'ni istememesinin nedenleri arasında aşağıdakilerden hangisi yer almaz?,Osmanlı'nın askeri ve ekonomik yönden güçsüz olması,İttihat ve Terakki Fırkası'nın Almanya yanlısı bir politika izlemesi,Osmanlı Devleti'nin topraklarını daha önce kendi aralarında paylaşmış olmaları,Osmanlı'nın İngiltere sömürgelerine giden yolların üzerinde toprağının bulunması,Osmanlı'nın Rusya'nın Balkanlardaki Panslavizm politikasına karşı çıkması,E
24a5367a-99f5-5ae7-9ace-64c67f56ca1f,TARIH,Aşağıdakilerden hangisi Lonca teşkilatının sağladığı yararlardan biri değildir?,Esnafın denetlenerek tüketicinin korunması,Usta-Çırak ilişkisi doğrultusunda eğitimin verilmesi,Fiyat istikrarının sağlanmasında rol üstlenmesi,Haksız rekabetin önüne geçilmesi,Halktan toplanması gereken vergi oranının belirlenmesi,E
0fb74ef0-52f5-5a52-b900-16740881be9d,FIZIK,"Bir öğrenci suya attığı $10$ kg kütleli tahta parçasının yüzdüğünü ama $1$ kg kütleli demir parçasının battığını gözlemliyor.
Buna göre öğrencinin yaptığı,
I. Tahtanın kütlesi daha büyük olduğu için yüzmüştür.
II. Demirin kütlesi daha küçük olduğu için batmıştır.
III. Demirin özkütlesi sudan büyük olduğu için batmıştır.
yargılarından hangileri yanlıştır?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",B
a8a747ca-4eb5-529d-b2da-cab225351c20,MATEMATIK,"$f(x)=x^2-4x-1$ fonksiyonunun grafiği y ekseni boyunca $k$ birim yukarı ötelendiğinde grafik x eksenini kesmediğine göre, $k$ tam sayısı en az kaç olur?",4,5,6,7,8,B
f44e1a56-1d90-5de4-a428-88e1f55b78e3,MATEMATIK,"Gerçel sayılar kümesi üzerinde tanımlı ve her noktada türevli $f$ fonksiyonu için
$\frac{f'(x)-f'(-1)}{2}=12$
olimits olduğuna göre,
$\lim_{x \to -1} \frac{f'(x)-f'(-1)}{x+1}$ limitinin değeri kaçtır?",20,24,28,30,36,B
9bba92ca-f473-5d41-8be8-5b31c722dfc9,TURKCE,"Gazeteci:
(I) ----
Fotoğrafçı:
- Bir fotoğrafçı, yazarak anlatamazsınız. İyi bir fotoğraf her zaman kendini anlatabilir çünkü. Yani kadar güçlü hatta bazen yazıdan daha güçlü... Fotoğraf kendine has, başka hiçbir şeyde olmayan bir duyguya ve dokuya sahip.
Gazeteci:
(II) ----
Fotoğrafçı:
- Elimde güçlü fotoğrafların ve hikayelerin olduğunu biliyordum. Aynı zamanda Türkiye'de yayınevlerinin fotoğraf kitabı basmadıklarını da biliyordum. Ben bu hikayelerin kitabevlerinde olmasını, herkes tarafından görülmesini istedim. Bir yerde basılıp kaybolmasını değil. Umutsuz bir şekilde kapılarını çaldığımda sanırım dördüncü teşebbüsten ve tanıdıktan sonra el sıkıştık.
Bu diyalogda boş bırakılan yerlere aşağıdakilerden hangisi sırasıyla getirilmelidir?

(I) Fotoğraf çekmenin bir sanat olduğuna inanıyor musunuz?
(II) Fotoğraflarınızın herkese ulaşması için nasıl bir yol izlediniz?","(I) Fotoğraf çekmenin bir sanat olduğuna inanıyor musunuz?
(II) Fotoğraflarınızın herkese ulaşması için nasıl bir yol izlediniz?","(I) Fotoğrafın gerçekleri yazıdan daha net ortaya koyduğuna inandığınız için mi fotoğraf çekiyorsunuz?
(II) Fotoğrafçılığının basılmasıyla yeni bir sanat dalı oluştuğunu düşünüyor musunuz?","(I) Çevrenizi fotoğraflarken bir nevi onların hikâyesini anlattığınızı düşünüyor musunuz?
(II) Yayınevinizin fotoğraflardan oluşan bir kitaba bakışı nasıl oldu?","(I) Bir olayı yazmakla fotoğrafını çekmek arasında sizce nasıl bir farklılık var?
(II) Fotoğraflarınızı kitaba dönüştürme projenizi gerçekleştirdiniz mi?","(I) Fotoğraf çekmeye duyulan ilgi, yazı yazmaya duyulan ilgiden daha mı fazladır?
(II) Türkiye'de fotoğraftan oluşan kitaplara bakış nasıl?",A
70e07404-22af-54e1-9e67-f7105984bd7b,MATEMATIK,"$f(x-1)+f(x-1) \cdot f(x)=2x^2+2$ olduğuna göre, $f(2)$ kaçtır?",6,0,8,4,10,D
8f1b8311-dfbc-53f2-965e-dcac3c4eda4f,TURKCE,Bu cümlelerle bir paragraf oluşturulursa numaralanmış cümlelerin hangisi başlangıç cümlesi olmaya en uygundur?,II,III,IV,V,I,E
101ddaad-982b-5afa-9a0f-40086c56707e,TURKCE,"Hikâye de roman da gençliğimizden beri yapay göründü bana. Daha doğrusu başkalarının bu türlerdeki yapıtlarını doğal saydım fakat kendim için yapay olmadığına inanamadım. Bu yüzden, o türlerde eser vermedim. Şiir benim için tek anlatım çeşidi oldu. Konuşmak anlaşmak neyse, şiir de bence odur. Bu nedenle konularım sınırlı, anlatımım farklı görünse de ben konuşma ihtiyacımı gideriyorum şiirlerimle.

Bu sözler aşağıdaki sorulardan hangisine karşılık söylenmiş olabilir?",Roman ya da hikâye yazanlara neden tepeden bakıyorsunuz?,Şiirin düz yazıdan ayrılan yönü nedir?,Sadece şiir türünde eser vererek kendinizi mi ifade edebiliyorsunuz?,Şiirlerinizdeki konuları nasıl belirlersiniz?,Farklı edebî türlerde eser vermenin avantajları var mıdır?,C
a3225478-1d49-5547-9972-47c9da7cfcb9,FIZIK,"I. Mikrofon
II. Teleskop
III. Mikroskop
IV. Baskül
Yukarıda verilen araçlardan hangileri fiziğin alt alanlarından olan optiğin uygulama alanında yer almaz?",I ve II,I ve III,I ve IV,II ve III,II ve IV,C
00ce76de-a907-539f-876f-940003f67cf1,MATEMATIK,"Bir işi Orhan 45 günde, Mesut $a$ günde bitirebilmektedir. İkisi birlikte aynı işi 18 günde bitirebildiğine göre, $a$ değeri kaçtır?",25,26,28,30,35,D
04ed7814-9887-5c6b-b404-46d3fb60ddbe,MATEMATIK,"a ve b birer tam sayı olmak üzere, a < log$_3$ 100 < b ve log$_2$ 150 eşitsizlikleri veriliyor. Buna göre, a + b toplamının alabileceği en büyük değer kaçtır?",8,9,10,11,12,D
574582a2-bba4-5715-a0e6-873a3970e486,MATEMATIK,"$f(x)=a \cdot x^{2}+a-2$ ve $f(28)=10f(10)$ olduğuna göre, $f(28)+f(10)$ kaçtır?",-198,162,180,-180,-162,D
5dda5bd4-7c6c-5272-ab9c-ee427addf243,MATEMATIK,"120 soruluk bir TYT denemesine giren Dilara'nın işaretlediği soru sayısı boş bıraktığı soru sayısının 4 katıdır. Dilara'nın yanlış yaptığı soru sayısı boş bıraktığı soru sayısından 11 eksik olduğuna göre, Dilara toplam kaç soruyu doğru işaretlemiştir?",87,86,85,84,83,A
e94edf2f-91c2-5a97-a6c2-1c5c16eac595,MATEMATIK,"a bir gerçel sayı olmak üzere, karmaşık sayılar kümesinde $\frac{2a-i}{1-a\cdot i}=2-i$ eşitliği veriliyor. Buna göre, a gerçel sayısının değeri kaçtır?",-2,-1,1,2,3,C
c46b0c50-1105-5554-b63c-2d596d7dfaf0,TURKCE,"I. Nif Dağı, İzmir Körfezi'nin doğusunda, Bornova, Buca, Kemalpaşa ve Torbalı ilçelerinin ortak sınırları çevresinde bulunur.
II. Dağın kuzeyinde Kemalpaşa Ovası ve Manisa Dağı, doğusunda Kurudağı Geçidi, güneyinde Torbalı Ovası yer alır.
Yukarıda verilen II numaralı cümleyle ilgili olarak aşağıdakilerden hangisi söylenebilir?",I. cümledeki dağın arazi yapısı tanıtılmaktadır.,I. cümlede sözü edilen bölgedeki yer şekillerinin oluşumu açıklanmaktadır.,I. cümlede belirtilen bölgenin iklim koşulları ele alınmaktadır.,I. cümledeki Nif Dağı'nın kıyı kesimleri ve iç bölgelerle bağlantısından söz edilmektedir.,I. cümlede değinilen dağın coğrafi konumundan bahsedilmektedir.,E
2622dec8-9163-53ab-9765-dbc4d8b496b0,KIMYA,Hava kirliliğindeki artış aşağıdaki sağlık sorunlarından hangisine öncelikle neden olur?,Romatizma,Bronşit,Bel fıtığı,Katarakt,Böbrek taşı,B
a829993d-1dad-511c-a3a3-039b4169da93,MATEMATIK,"$0,1 + 0,01 + 0,001 = \frac{0,037}{x}$ olduğuna göre, $x$ kaçtır?",$\frac{1}{6}$,$\frac{1}{5}$,$\frac{1}{4}$,$\frac{1}{3}$,$\frac{1}{2}$,D
24f9dd74-a707-5956-9492-c5bb230a92cf,MATEMATIK,"Bir ortama bırakılan bakterilerin sayısının dakikadaki değişimi, $B(t) = B_0 \cdot e^{k \cdot t}$ biçiminde modellenmiştir. $B_0$ başlangıçtaki bakteri sayısı ve $t$ zaman (dakika) olmak üzere, ortama bırakılan 200 bakteri en az kaç dakika sonra 800 bakteri olur?",$\ln 2$,$\ln 4$,$\ln 8$,$\ln 16$,$\ln 32$,B
e8510136-ae93-5e58-bc2c-4eccc1b38d88,MATEMATIK,"Bir sınıftaki her bir öğrenciye uzaktan eğitim için on ikişer tane konu anlatım videosu gönderilmiştir. Gönderim sonucunda öğrencilerin üçünün dörder videoyu, diğerlerinin ise beşer videoyu izlemediği görülmüştür.
Öğrencilerin toplamda izlediği video sayısı 171 olduğuna göre, bu sınıfta kaç tane öğrenci vardır?",22,23,24,25,28,C
0653e225-8844-5f73-a97e-04055370aa10,MATEMATIK,"$x^2-3x+m-3=0$ ve $x^2+mx+2x-8=0$ denklemlerinin çözüm kümelerinin birer elemanları eşit olduğuna göre, $m$ kaçtır?",4,5,6,7,3,B
40d0de3a-c93b-5390-9889-959eb0a0fdc6,MATEMATIK,"Gerçek sayılar kümesinin bir alt kümesinde $f$ fonksiyonu,
$f(x) = \frac{x^2+2x}{x^2-3x}$
biçiminde tanımlanıyor.
Buna göre,
$\lim_{x \to 2} \frac{f(x)-f(2)}{x-2}$
limitinin değeri kaçtır?",-10,-8,-7,-6,-5,B
fa429a07-23b0-5204-821e-ed99b5872b9e,MATEMATIK,"$P(x)$ bir polinom olmak üzere, $P(x)\cdot P(x+1)=x^2-5x^2+4$ eşitliği veriliyor. Buna göre, $P(3)$'ün pozitif değeri kaçtır?",1,2,3,4,5,B
84b23282-72f9-5996-b4bc-395c861925c7,BIYOLOJI,"Bitkilerde suyun, kökten gövde ve yapraklara taşınmasıyla ilgili aşağıdaki ifadelerden hangisi yanlıştır?","Terleme ile oluşan basınç farkı, suyun ksilemde taşınmasında etkilidir.","Su, ksilemde kökten yukarıya doğru aktif taşıma ile taşınır.",Ksilem içinde suyun taşınması tek yönlü olarak gerçekleşir.,Su molekülleri ile ksilemin çeperindeki selüloz molekülleri etkileşir.,Ksilemdeki su yukarı doğru çekildikçe kökte ozmotik basınç artar.,B
bb93bd6b-1f98-5631-8133-931c0d56c7ee,MATEMATIK,KDV'siz satış fiyatı 3000 TL olan cep telefonunun % 15 KDV dahil satış fiyatı kaç TL'dir?,3150,3200,3250,3400,3450,E
93376998-f595-5f3e-86b3-9955c1cf0e6c,MATEMATIK,"x, 1'den farklı pozitif gerçek sayı olmak üzere, $\frac{\ln x}{\log x} - \ln 2$ işleminin sonucu kaçtır?",0,$\ln 2$,1,$\ln 3$,$\ln 5$,A
b377e5cd-7f8f-52e2-99a0-2c17fd9a1b4e,MATEMATIK,"Reel sayılarda tanımlı $f$ fonksiyonu için,

* $f(x+y) = f(x) \cdot f(y)$
* $f(1) = 2$ ve $f(\sqrt{2}) = 4$ tür.

Buna göre, $f(3 + \sqrt{2})$ değeri kaçtır?",$(3 + \sqrt{2})^2$,16,24,32,64,D
8da2b937-8306-5622-8d8b-cce9b61d9106,KIMYA,"Bazı bileşiklerin suda iyonlaşma denklemleri verilmiştir. Buna göre, yukarıdaki iyonlaşma denklemlerinden hangileri yanlıştır? ($\text{C}, \text{N}, \text{O}, \text{F}, \text{Na}, \text{Mg}, \text{P}, \text{S}, \text{Cl}, \text{K}, \text{Ca}$)",Yalnız I,Yalnız II,Yalnız III,I ve II,II ve III,B
c7c73bb8-71da-5ec5-a4ce-ea17da2dbc8a,MATEMATIK,"Ardışık üç terimi sırasıyla, $5a, a+440, a+920$ olan Fibonacci sayı dizisinde $a$ kaçtır?",100,98,96,94,92,D
f7e95aa8-8a06-5e40-9924-e53385a497d6,MATEMATIK,"Pelin ile Selin belirledikleri bir buluşma noktasında saat 11.00 ile 12.00 arasında buluşacaklardır. İlk gelen, diğerini 20 dakika bekleyip gelmezse buluşma noktasından ayrılacaktır. Buna göre, Pelin ile Selin'in buluşabilme olasılığı kaçtır?",$\frac{1}{9}$,$\frac{1}{3}$,$\frac{5}{9}$,$\frac{7}{9}$,$\frac{8}{9}$,C
154421ef-eef2-5419-9a79-7b909b275b92,MATEMATIK,"İki Kare Farkı
$a^2 - b^2 = (a-b) \cdot (a+b)$
SORU
$x \neq 2$ olmak üzere,
$\frac{x^2 - 4}{x - 2} - 2$
ifadesinin en sade halini bulunuz.
Muhsin Öğretmen matematik dersinde yazdığı özdeşlikten sonra öğrencilerine bir soru sormuştur.
Buna göre, bu sorunun doğru cevabı aşağıdakilerden hangisidir?",$x+2$,$x-2$,$x-4$,$x+4$,$x^2-2$,B
a4b1bc68-1c29-5e4c-9c20-3096c78e6db7,TURKCE,"Faust: Don Juan ve Don Kişot, eserlerinin temelinde sabit birer ilke yatar. Bu karakterlerin her biri anında mükemmellik arayışıyla kibrin, idealini bir yiğitlikle yoğurmuş bir aşkın, yoksul bulunuş hâlindedir. Söz konusu karakterlere dair tespitlerin, aslında çok daha önce yaratılmış olan bu imgelerin romantik dönem yorumu olarak görmek gerekir. Ancak Faust'un bu dört imgeyle doğrudan paylaşılan benzerlikleri, Don Juan'ı gerçekten ilgilendiren bir özelliği artık düşünmüyorum. Hatta Don Kişot'un en çarpıcı bir imge gerek mi emin değilim. Fakat bu karakterlerin bireyci tutumlarıyla ilgili hâlâ özel birer tılsımı olduğuna inanıyorum.
Bu parçanın yazarıyla ilgili aşağıdakilerden hangisi söylenemez?","Roman kahramanlarını, onların karakteristik özellikleri üzerinden değerlendirir.",Roman kahramanlarına ilişkin değerlendirmelerinde değişim olmuştur.,Roman kahramanlarına ilişkin analizlerini belirli bir dönem bağlamında ortaya koymuştur.,İdealizm ve kontrastsız eylemlerin kurgusal başarıyı sıtırdığına inanmaktadır.,Roman karakterlerinin toplum üzerinde süregelen bir etkisi olduğunu düşünmektedir.,D
0671217b-f64b-5579-8eeb-c63451205a54,FIZIK,"Büyüklüğü sabit olan bir $F$ kuvveti, kütlesi $4$ kg olan durgun bir cisme düşey doğrultuda uygulanarak, cisim $10$ m yükseltiliyor. Cismin bu yükseklikteki hızı $20$ m/s olduğuna göre, $F$ kuvvetinin bu olayda yaptığı iş kaç J'dür? ($g = 10$ m/s$^2$ alınız. Hava direnci önemsizdir.)",400,800,1000,1200,1600,D
8c55ac84-8f23-5607-a57b-224eb58f2ddd,MATEMATIK,"Bir torbada üzerilerinde, $5, 10, 15, 20, 25$ sayılarından farklı biri yazan 5 top bulunmaktadır. Bu torbadan aynı anda çekilen üç top için $K$: ""Çekilen topların üzerindeki sayıların toplamının 3 ile tam bölünmesi"" olayı tanımlanıyor. Buna göre, K olayının eşiti olan kaç farklı küme yazılabilir?",2,3,4,5,6,B
