2aa01636-2a71-5312-a39a-73ade9bb7c69	SIZINTI=HAYIR	AYT=HAYIR	Gokturk heykel parcasi, iki paragrafa ayirma sorusu, cevap yok
e09b86ac-1e9f-5705-8e88-ac9764d7232e	SIZINTI=EVET	AYT=HAYIR	2016 YGS sorusu altinda AKILLI COZUM blogu ve 'Dogru cevap (E) secenegidir' ibaresi gorunuyor
5912702d-1cc2-54c4-8a00-707c9da409a5	SIZINTI=HAYIR	AYT=HAYIR	COVID-19 onculleri ile ulasilamaz sorusu, paragraf kropta yok ama cevap/cozum da yok
d42e7877-1eea-50a6-94de-7becd1f00aea	SIZINTI=EVET	AYT=HAYIR	OSYM cikmis soru 3 ve 4 altinda COZUM kutulari ve 'Dogru cevap E secenegidir' metni var
810f5c02-ea4e-5f09-b05c-c5d68f7e3056	SIZINTI=HAYIR	AYT=HAYIR	Hawking numarali cumleler, soylenemez sorusu, cevap yok (B sikki D olarak basilmis dizgi hatasi)
83f8e1ea-ebd7-5b87-b0a4-58953982e647	SIZINTI=HAYIR	AYT=HAYIR	Stockholm parcasi, soylenemez tipi paragraf sorusu, cevap yok
191d7843-bb39-562a-b9a7-8c44e04c9574	SIZINTI=HAYIR	AYT=HAYIR	Alti cizili sozcukte iki yapim bir cekim eki sorusu (ek-kok), cevap yok
686aac54-2510-5b8e-ac55-02a547e3b2b2	SIZINTI=HAYIR	AYT=HAYIR	Ziya Osman Saba siirinde hangi kavramlar var (siirde anlam/oncullu), cevap yok
bf1a8d79-bf79-5a66-b976-1d69c9cf531d	SIZINTI=HAYIR	AYT=HAYIR	Cumlede bosluga uygun soz sorusu (cumlede anlam), cevap yok
81e509fb-aa1c-5898-94a9-8a4eba2cc5f9	SIZINTI=HAYIR	AYT=HAYIR	Seyahatname parcasinda belirtisiz isim tamlamasi sorusu (dil bilgisi), cevap yok
461a7176-0063-572c-bf25-558bb37f19fa	SIZINTI=HAYIR	AYT=HAYIR	'bir' sozcugu kac farkli anlamda sorusu (sozcukte anlam), cevap yok
83bbaac3-8fbc-557a-a31c-b7d8d0386553	SIZINTI=HAYIR	AYT=HAYIR	Medya ve cocuklar parcasi, sonuna getirilebilecek oncul sorusu, cevap yok
9a1f0e30-f005-5e52-a8c2-de7344be9ccd	SIZINTI=HAYIR	AYT=HAYIR	Raku ile ilgili deginilmemistir sorusu, paragraf kropta yok ama cevap/cozum yok
f3948bfe-b344-5d3b-94f2-391db7e3d4d8	SIZINTI=HAYIR	AYT=HAYIR	Egitim sistemi numarali cumleler, akisi bozan cumle sorusu, cevap yok
2504a3ae-624f-5439-983c-2b92590b27ba	SIZINTI=HAYIR	AYT=HAYIR	Buyuk harf kullanimi yazim yanlisi sorusu, cevap yok
a15cff2d-da53-53d2-94d9-7051d6b8f02f	SIZINTI=HAYIR	AYT=HAYIR	Ogrenciler ve egitim parcasi, soylenebilir tipi paragraf sorusu, cevap yok
9fd2e7da-5f05-533e-9256-ac3b8ce0c878	SIZINTI=EVET	AYT=HAYIR	DIKKAT basligi altinda sifat obegi konu anlatimi ve 17 maddelik siksiz inceleme alistirmasi, soru degil
7a950b95-4829-5cd9-aef5-596283f668de	SIZINTI=HAYIR	AYT=HAYIR	Koca Okuz parcasi, anlatimda hangisi yoktur sorusu, cevap yok
414f9c1e-cf02-5050-99b7-d8dfebbd381a	SIZINTI=HAYIR	AYT=HAYIR	Ova/daglar parcasi, anlatim bicimi/teknigi sorusu, cevap yok
5b92cd48-2422-5c9b-8dbf-3397912337e4	SIZINTI=EVET	AYT=HAYIR	Tam sayfa sozluk/kelime anlamlari listesi (Hatiri sayilir, Karbonhidrat, Lazer...), soru degil
c00db671-a903-5a66-945f-b930586fd6e2	SIZINTI=HAYIR	AYT=HAYIR	Hem ozne hem yuklem soz obegi sorusu (cumle ogeleri), cevap yok
98ffd1c1-f00d-50f5-8ab7-83883a31e4d1	SIZINTI=HAYIR	AYT=HAYIR	Mikro reaktor cumleleri siralama, son cumle sorusu, cevap yok
ef34088a-7c1c-5a87-ad39-d9bbbdcdc23c	SIZINTI=HAYIR	AYT=HAYIR	'yakin' sozcugu nitel anlam sorusu (sozcukte anlam), cevap yok
9e5c7f48-0c78-5428-9a79-19c66157311d	SIZINTI=HAYIR	AYT=HAYIR	Cehov parcasina cumle yerlestirme (anlam akisi) sorusu, cevap yok
b675d9a6-9a6f-5590-958d-de17832267c8	SIZINTI=HAYIR	AYT=HAYIR	Numarali cumlelerde yan cumlecik yoktur sorusu (cumle turleri), cevap yok
304a0dea-1fac-522f-ae89-ac7ae341f511	SIZINTI=HAYIR	AYT=HAYIR	Pasarofca Antlasmasi parcasinda yazim yanlisi sorusu, yan bant kitap adi sizinti degil, cevap yok
221922e5-914b-5c60-91f9-32af9e454b93	SIZINTI=HAYIR	AYT=HAYIR	Fiil turleri (turemis/birlesik fiil) soylenemez sorusu, sadece soru govdesi ve siklar
43b665eb-bde0-5979-ba5c-87dd4ad9a53a	SIZINTI=HAYIR	AYT=HAYIR	Numarali cumlelerde anlatim akisini bozan cumle sorusu, cevap izi yok
15278ba1-249c-5fe5-9627-524938f1e4e2	SIZINTI=HAYIR	AYT=HAYIR	Tortilla paragrafinda anlatim tekniklerinden hangisi yoktur, kenardaki PARAGRAF bandi disinda ek yok
9d33457a-92ce-57da-83a5-2aa9e6337e71	SIZINTI=HAYIR	AYT=HAYIR	Alti cizili zamansiz sozunun anlami sorusu, sozcukte anlam, cozum yok
309bb43d-8540-5dde-9a9b-91b071b1e1a1	SIZINTI=EVET	AYT=HAYIR	Sadece figur kirpimi: Pisagor cizimi ve Mete/Teoman konusma balonlari, soru koku ve siklar yok, Teoman balonu ipucu veriyor
e07cb019-cad0-5c98-815c-875ad7b5ea74	SIZINTI=HAYIR	AYT=HAYIR	Ancak sozcugunun farkli gorevde kullanimi sorusu, sozcuk turu, cevap izi yok
25e89031-2fef-500f-9337-4ab808ae8d1e	SIZINTI=HAYIR	AYT=HAYIR	Koy enstituleri paragrafi ile I-II-III onculleri, paragraf sorusu, cozum yok
e128e65c-afcc-57be-80cb-a332dbe7081f	SIZINTI=EVET	AYT=HAYIR	REHBER SORU altinda tam cozum metni ve Cevap B ibaresi gorunuyor
6f7545e3-d960-5db3-9f63-46f16a89b253	SIZINTI=HAYIR	AYT=HAYIR	Alti cizili tabiatina sozunun anlamini iceren cumle sorusu, cevap izi yok
c7127f97-8ae7-59d8-8818-6d229a9c53ed	SIZINTI=HAYIR	AYT=HAYIR	Ihlamur paragrafinin iki paragrafa bolunmesi sorusu, cozum yok
6aee18c8-fb9b-565e-a870-7c914b98cae1	SIZINTI=HAYIR	AYT=HAYIR	Edebiyat yasamla beslenir paragrafinin anlatimi ile ilgili soylenebilir sorusu, TYT paragraf
1ccff20f-183b-5aec-86c1-28cb5610cd02	SIZINTI=HAYIR	AYT=HAYIR	Yazma becerisi cumlelerinin siralanmasi sorusu, kenar bandi disinda ek yok
19b1e149-41a8-5a34-87ef-d806196a1611	SIZINTI=HAYIR	AYT=HAYIR	Akdeniz bitki ortusu paragrafinda akisi bozan cumle, cozum yok
d9d51969-a4f3-5eb2-89b6-3dfed95e678c	SIZINTI=HAYIR	AYT=HAYIR	Stendhal paragrafinda bosluklari sirayla doldurma, sikli soru, TYT parca tamamlama
cb06117c-56ac-5085-9b53-6414cf275d44	SIZINTI=HAYIR	AYT=HAYIR	Muallim Naci/Recaizade gorseli ile iki parca arasindaki iliski sorusu, paragraf iliskisi soruluyor, cozum yok
10327558-bf44-5422-a058-a506494e5a4e	SIZINTI=HAYIR	AYT=HAYIR	Usta-cirak paragrafinda uzuntu anlami tasiyan cumle, cumlede anlam
c5b35dd9-d4f1-5ff1-ab57-50e4b35ad4ee	SIZINTI=EVET	AYT=HAYIR	KARISTIRMA baslikli bilgi notu, 12 ornek cumlenin yaninda parantezle cevaplari verilmis, soru degil
d07a63f6-e551-5ecc-bf10-ab142032a14f	SIZINTI=HAYIR	AYT=HAYIR	Mayalar paragrafinda asil anlatilmak istenen sorusu, cozum yok
cf56a726-08a0-5e4f-a4c6-e8e53a307ce9	SIZINTI=EVET	AYT=HAYIR	SICAK BOLGE baslikli konu anlatimi kutusu (unsuz yumusamasi -log), soru degil
667ca678-6bc3-57e6-ac06-601a0155b49d	SIZINTI=HAYIR	AYT=HAYIR	Resimli kitaplar cumlesine yakin anlamli cumle sorusu, cozum yok
23808389-b26f-51b1-af8d-6bdb55bc46c4	SIZINTI=HAYIR	AYT=HAYIR	Kentler paragrafinin anlatiminda hangisi yoktur sorusu, cozum yok
85d5f91e-6346-5b80-a1a5-8725b59c7688	SIZINTI=HAYIR	AYT=HAYIR	Turk kahvesi paragrafi ile I-V onculleri, ESEN YAYINLARI kenar bandi disinda ek yok
706adee2-836b-5805-bf70-0d604b9b9ca4	SIZINTI=EVET	AYT=HAYIR	Beyin Firtinasi baslikli bilgi notu (bagli/sirali cumle tanimi), soru degil
ee267419-d4de-5b84-ad85-318a58e6492f	SIZINTI=HAYIR	AYT=HAYIR	Bilim dali kapsami paragraf sorusu, cozum yok
9bbbb89e-9461-53c9-abf5-5a7956ec69b7	SIZINTI=HAYIR	AYT=HAYIR	Mekanik daktilo paragrafinin iki paragrafa bolunmesi sorusu, cozum yok
19af0508-6182-59b5-b8a7-5b109ed7679a	SIZINTI=HAYIR	AYT=HAYIR	Latin alfabesi numarali cumleler soylenemez sorusu, altta kismi logo disinda ek yok
419c132c-02fd-5ac3-a98c-ba6d50995961	SIZINTI=HAYIR	AYT=HAYIR	Atasozlerinde ikileme sorusu, ustte onceki bolum basligi parcasi var ama cevap yok
67a64a1b-632c-5945-8194-e43fc6fdb839	SIZINTI=HAYIR	AYT=HAYIR	Turk halilari iki paragrafinda soz edilmeyen sorusu, kenar bandi disinda ek yok
c8f310aa-778f-524b-92af-654aee351e80	SIZINTI=HAYIR	AYT=HAYIR	Tek cumle uzerinden soylenemez sorusu (birlesik yapili, fiil cumlesi), dil bilgisi
e3b46b5a-abb4-5d5e-85fd-10cb896b5ffb	SIZINTI=HAYIR	AYT=HAYIR	Konya paragrafinin anlatiminda yer alan teknikler sorusu, kenar bandi disinda ek yok
39bba8f0-65c8-58f2-9531-199e9c5aab0c	SIZINTI=HAYIR	AYT=HAYIR	Paragraf bosluk doldurma sorusu, 5 sik, anahtar/cozum yok
ca98b387-6d48-57f6-9aee-8924b606fe1c	SIZINTI=HAYIR	AYT=HAYIR	Numarali cumlelerde noktalama yanlisi sorusu, temiz
5581a06b-4ff5-591e-b115-2763bb40d006	SIZINTI=HAYIR	AYT=HAYIR	Diyarbakir karpuzu paragrafi, soylenemez sorusu, temiz
69bf02ff-5ce3-5939-a932-975c116b0199	SIZINTI=HAYIR	AYT=HAYIR	Efes Antik Kenti paragrafi, soylenemez sorusu, temiz
3cc81010-8566-5f30-bff9-3cdd08b76547	SIZINTI=HAYIR	AYT=HAYIR	Numarali cumlelerde anlam (titiz inceleme) sorusu, temiz
77d68a44-ed82-5265-ad88-95db044e47ef	SIZINTI=HAYIR	AYT=HAYIR	Nesnelerin interneti paragrafi, deginilmemistir sorusu, temiz
c7cdca62-0e01-5d9f-8fda-db55b99b3a2e	SIZINTI=HAYIR	AYT=HAYIR	Televizyon yarismalari paragrafi, soylenebilir sorusu, temiz
0cac064c-6e2f-5f1f-a5a5-c95e5a40c6d2	SIZINTI=HAYIR	AYT=HAYIR	Anlatim bicimi (oykuleme/betimleme) sorusu, sadece sayfa no 165 var
d88995f7-0421-5f0e-981e-4cd13b15e3c1	SIZINTI=HAYIR	AYT=HAYIR	Uc metin (Picasso, Mozart, Fatih) ortak yargi sorusu, temiz
6f7c1afb-057b-5fd8-b05d-ccbd1cfb6463	SIZINTI=HAYIR	AYT=EVET	Fabl/destan turu ve Ezop, Beydeba, Milton, La Fontaine, Firdevsi yazar-eser eslestirme sorusu
440b3231-ba82-514d-ae12-44490f917976	SIZINTI=HAYIR	AYT=HAYIR	Baykal Golu numarali cumleler, yanlistir sorusu, temiz
b71273ee-67cc-53ca-9bbc-98c0ce505bb2	SIZINTI=HAYIR	AYT=HAYIR	Edebiyat-sinema iliskisi paragrafi, I-II-III yargi sorusu, temiz
d4fab78a-ef5b-57d7-89e3-9493a8ba4c7e	SIZINTI=HAYIR	AYT=HAYIR	Muhabir-bilim insani diyalogu, bosluk sorusu, temiz
5f8de98d-2d8c-5bd2-b74a-eff108266016	SIZINTI=HAYIR	AYT=HAYIR	Ortak parca ile soru 1 govdesi de kropta var ama cozum yok; dil bilgisi (ek-kok, cumle turu) sorusu
af4df519-fc9a-521c-8f0e-eab11b30dd05	SIZINTI=HAYIR	AYT=HAYIR	bile sozcugunun farkli anlami (edat/baglac) sorusu, temiz
3484fb44-608f-534f-ac16-242b2203a1f7	SIZINTI=HAYIR	AYT=HAYIR	Ruya paragrafi, iki paragrafa ayirma sorusu, temiz
852b491d-04b7-5b5e-9fc7-c7415b7f5a55	SIZINTI=HAYIR	AYT=HAYIR	Heraklitos paragrafi, asil anlatilmak istenen sorusu, temiz
47de94ba-0f72-54d0-8086-93501200dd37	SIZINTI=HAYIR	AYT=HAYIR	Alti cizili soz eylemin nasil gerceklestigi (zarf) sorusu, temiz
bd597dd6-67b8-5ca3-a7f5-1932b071f806	SIZINTI=HAYIR	AYT=HAYIR	Dizelerde sozcuk turleri (zarf, ek fiil, edat, baglac) sorusu, kenar Esen bandi var
5f33de08-f79a-5d2f-b1fd-9fc51df8715a	SIZINTI=HAYIR	AYT=HAYIR	NASA/Armstrong paragrafi, deginilmemistir sorusu, temiz
7f06f796-e796-5ece-a91b-00ceab1f8552	SIZINTI=HAYIR	AYT=HAYIR	kolay sozcugunun zarf olarak kullanimi sorusu, temiz
170866b7-295c-549f-8a36-92d3e4cc8952	SIZINTI=HAYIR	AYT=HAYIR	Uc gul metni, soylenebilir sorusu, temiz
eb4d9c36-7e31-5a34-9f92-865732a83488	SIZINTI=HAYIR	AYT=HAYIR	Dortluk uzerinden cumle turleri/ogeler sorusu, temiz
2405c3e8-b7af-599b-906f-b7ccfbc3f9ef	SIZINTI=HAYIR	AYT=HAYIR	Dizelerde zamir sorusu, temiz
5f0e3242-ec53-5394-bf21-acc99ae154b3	SIZINTI=HAYIR	AYT=HAYIR	Numarali cumleler dil bilgisi (oge, edat, ortak ozne, sifat) sorusu, temiz
39424640-3f2a-570b-b3b1-428b1d88def7	SIZINTI=HAYIR	AYT=HAYIR	Kusaklar catismasi paragrafi, sonuna getirilebilir sorusu, temiz
210d07bc-25d7-5e1e-b61c-a742b7339d21	SIZINTI=HAYIR	AYT=HAYIR	Bebek/yuzyil paragrafi, ulasilabilir sorusu; altta sadece sayfa no ve Diger sayfaya geciniz
0d6ac44a-9a08-5848-ab4f-bce364556773	SIZINTI=HAYIR	AYT=HAYIR	Fiziksel aktivite paragrafi, ulasilamaz sorusu, temiz
b34cb817-bbd2-554c-927a-85580c3960dd	SIZINTI=EVET	AYT=HAYIR	Soru degil: DIKKAT bilgi kutusu, sifat obegi konu anlatimi ve 17 maddelik siksiz alti cizili alistirma
861bd3a3-71fb-5b5c-bbcb-a67c47046395	SIZINTI=HAYIR	AYT=HAYIR	Parcada isim tamlamasi ornegi yoktur sorusu, temiz
1b61f17c-3a13-5e39-bc92-16cbc0c52fab	SIZINTI=HAYIR	AYT=HAYIR	Soru 3 tarih/tarihci paragrafi, 'hangisine ulasilamaz' A-E siklari, isaret veya cozum yok
c8518b5e-d4a9-502a-bfd0-480905542d84	SIZINTI=HAYIR	AYT=HAYIR	Soru 1 bosluga getirilince farkli anlam kazanan sozcuk (siradan/basmakalip/ozgun/basit/alelade), sozcukte anlam, cozum yok
550bce83-a70e-57f1-8030-cff922cf7d1b	SIZINTI=HAYIR	AYT=HAYIR	Kirpimda iki soru govdesi var (9 isaret sozcugu gorevi, 10 farkli zamir), sozcuk turleri, cozum veya isaret yok
bf859cd7-7beb-5c79-9956-806ffa7567e2	SIZINTI=HAYIR	AYT=HAYIR	Soru 20 orman yangini paragrafi iki paragrafa ayirma, altta ideal/makul sure bandi ve kenar kitap bandi var, anahtar yok
d6608a95-0127-53ca-8e55-05082681aafe	SIZINTI=HAYIR	AYT=HAYIR	Soru 3 Hyperion agac paragrafi, dusuncenin akisini bozan cumle, cozum yok
63cdcc0c-f899-57af-a459-db1e10062718	SIZINTI=HAYIR	AYT=HAYIR	Soru 1 I-V cumlelerde yer tamlayicisi, cumle ogeleri, 'soylenemez' siklari, cozum yok
58356612-0aa2-5958-a9ec-8ae2b2e7f1b5	SIZINTI=HAYIR	AYT=HAYIR	Soru 19 iklim/cevre paragrafi yazarin asil yakindigi durum, cozum yok
8804f812-69f8-52e5-ae49-6784c224f80b	SIZINTI=HAYIR	AYT=HAYIR	Soru 5 yesil sebzeler paragrafi, madde onculleri sorunun kendi govdesi, uzun A-E siklari, isaret yok
54a4fe0b-0435-5666-ba1c-d6dd7ad9b184	SIZINTI=EVET	AYT=HAYIR	2018 MSU 35 anlatim biciminde 'yoktur' sorusu; siklar renk kodlu (B kirmizi C yesil D mavi E turuncu, sadece A siyah) ve metinde eslesen renkli bolumler cozumu ima ediyor
f8ae35a1-1f98-437c-8deb-d9976fda62b7	SIZINTI=HAYIR	AYT=HAYIR	Soru 4 'sarsilmak' sozcugunun cumledeki anlami, sozcukte anlam, cozum yok
1e353ed3-6c25-5fa8-a12d-52e24c202431	SIZINTI=EVET	AYT=HAYIR	Ustte 'BIRLIKTE COZELIM' bandi var, cozumlu ornek soru formati (I-V cumle siralama), cozum metni kirpim disinda ama format sizinti riski
2b23b988-66b9-5d46-8519-1b973ac0d117	SIZINTI=HAYIR	AYT=HAYIR	Soru 32 Don Kisot/Genji paragrafi anlam butunlugu icin yer degistirmesi gereken cumleler, cozum yok
e6968d90-7e0d-5f69-b631-d7e1ffdd06a2	SIZINTI=HAYIR	AYT=HAYIR	Soru 7 alti cizili I-V isimlerin yapi bakimindan eslestirilmesi, sozcuk yapisi, cozum yok
1b090866-59ec-5288-9eb1-e9f47ec2a35c	SIZINTI=HAYIR	AYT=HAYIR	Soru 8 belirtme sifati niteleme sifatindan once gelen cumle, sozcuk turleri, cozum yok
4bcadd5f-391a-50f4-a6ba-463281bf7d70	SIZINTI=HAYIR	AYT=HAYIR	Soru 5 kitap okuru/dayak anisi paragrafi en uygun tamamlama, ustte kirmizi tasarim seridi, anahtar yok
f39314fd-d7e1-5351-bcc4-31ac90b6552b	SIZINTI=HAYIR	AYT=HAYIR	Soru 6 kar/Ankara sogugu paragrafi anlatimla ilgili 'soylenemez', anlatim teknikleri, cozum yok
8c4f361f-5ec8-5704-ac7d-64e8fda79702	SIZINTI=EVET	AYT=HAYIR	Soru degil; 7-31 numarali yapim eki listesi (-das, -ak, -gil...) ve 'DIKKAT' kutulu konu anlatimi
bc3b4ad1-5f7c-553b-92c2-f26d9a8fbcf7	SIZINTI=HAYIR	AYT=HAYIR	Soru 3 kus yumurtasi sekli arastirmasi paragrafi, sonuctan ulasilabilecek yargi, cozum yok
24df371c-1cf0-5f20-9289-f254bfdbd2da	SIZINTI=HAYIR	AYT=HAYIR	Soru 1 alti cizili I-V tamlamalardan turu farkli olan, tamlamalar, cozum yok
a0673ae1-fc28-5b15-ad02-cb1a34e138bf	SIZINTI=HAYIR	AYT=HAYIR	Soru 1 I-V cumlelerde zarf turleri 'soylenemez', sozcuk turleri, cozum yok
b5311949-eb0b-5664-b4f6-18feaac5e70e	SIZINTI=HAYIR	AYT=HAYIR	Soru 6 Lale Devri paragrafi iki paragrafa ayirma (parca yapisi sorusu, edebiyat bilgisi istemiyor), cozum yok
db36456f-9e5f-592c-ae11-adca9b12c551	SIZINTI=HAYIR	AYT=HAYIR	Soru 6 asagilik kompleksi paragrafi iki paragrafa ayirma, cozum yok
d662c2f1-ae64-5d68-bfc8-a58c6f76e5e3	SIZINTI=HAYIR	AYT=HAYIR	Soru 4 tarih ve arkeoloji paragrafi I-III yargilardan ulasilabilenler, cozum yok
54f4f6c1-2898-5865-b5cf-0259ea5054be	SIZINTI=HAYIR	AYT=HAYIR	Soru 1 okyanusta altin paragrafi anlatimla ilgili 'soylenemez', cozum yok
90772787-41f4-5204-beb3-3cb1b519884c	SIZINTI=HAYIR	AYT=HAYIR	Soru 5 sair/unvan paragrafi I-IV ifadelerden deginilmeyen, paragraf sorusu, birlikte cozelim bandi veya cozum yok
b3742cd4-7b37-524b-b5b2-7c44b1c8413b	SIZINTI=HAYIR	AYT=HAYIR	Soru 7 yarasalar hakkinda iki madde paragraf karsilastirma, cozum yok
df1ca6ed-dac3-5c30-8b33-61837fa34722	SIZINTI=HAYIR	AYT=HAYIR	Soru 4 gida endustrisinde seker paragrafi yazarin yakindigi durum, cozum yok
2aa35e5c-d551-5e39-8e09-21b9b1bf2711	SIZINTI=HAYIR	AYT=HAYIR	Soru 8 Osmanli sivil mimarisi bina betimlemesi anlatimla ilgili 'soylenebilir', anlatim bicimi, cozum yok
1682fd8b-c6e5-5da3-adea-f29921d68bdf	SIZINTI=HAYIR	AYT=HAYIR	Soru 5 uyku ortami I-VI cumlelerden cikarilinca anlam degismeyen, cozum yok
7f8f430e-38c7-5b32-bf2e-569d568e4671	SIZINTI=HAYIR	AYT=HAYIR	Soru 5 sosyal aglarda yer bildirimi paragrafi asil anlatilmak istenen, kenar kitap bandi var, cozum yok
50c83be1-45a5-56b0-891e-e36428a31e7d	SIZINTI=HAYIR	AYT=HAYIR	Nemrut Dagi paragrafi, anlatim ozelligi 'soylenemez' sorusu, A-E sikli, cevap izi yok
c55c54cc-b876-52af-b94f-d52b7e28d801	SIZINTI=HAYIR	AYT=HAYIR	Dupnisa Magarasi paragrafi, anlatim 'soylenemez' sorusu, sikli, cevap yok
693ea79a-9053-5d45-929c-6fc5bd324bb7	SIZINTI=HAYIR	AYT=HAYIR	Bacon paragrafi, 'ozelligi degildir' sorusu, sikli, cevap yok
e4c514c7-472b-50ca-94da-7f3903efb748	SIZINTI=HAYIR	AYT=HAYIR	I-V dizelerde kosul-sonuc iliskisi (cumlede anlam), sikli, cevap yok
eda789e2-0a14-5577-85fa-bf2f2a4606f0	SIZINTI=HAYIR	AYT=HAYIR	Ahlat Agaci filmi paragrafi, 'soylenemez' sorusu, sikli, cevap yok
8fb07172-b915-57ce-b730-1da22f4914b5	SIZINTI=HAYIR	AYT=HAYIR	OSYM Cikmis Sorular bandi altinda oyku paragrafi, 'ozelligi degildir', sikli, cevap yok
dcc4a040-b5b9-597f-a5e4-ae51ed2c7fca	SIZINTI=HAYIR	AYT=HAYIR	Isim tamlamasinda tamlayan-tamlanan zamir sorusu (dil bilgisi), sikli, cevap yok
2ae76d8b-fc0c-5765-bed0-4c101b9781b5	SIZINTI=HAYIR	AYT=HAYIR	Cumlelerde karsilastirma (cumlede anlam), sikli, cevap yok
70828c58-4bf7-5944-aa11-429830e9e6b6	SIZINTI=HAYIR	AYT=HAYIR	Dizelerde ad gorevinde kac sozcuk (sozcuk turleri), sikli, cevap yok
fec46e2c-26e2-5f22-b870-20f10c198f89	SIZINTI=HAYIR	AYT=HAYIR	Ruzgar Gibi Gecti paragrafi, I-III onculler, sikli, cevap yok
ebb51da0-0a70-5636-9015-ca95e70d28bb	SIZINTI=HAYIR	AYT=HAYIR	Edebiyat-musiki paragrafi, 'hangi soruya karsilik' paragraf sorusu, sikli, cevap yok
140d07cd-4a2a-5373-86cb-412bb3c217c0	SIZINTI=HAYIR	AYT=HAYIR	Fiil kipleri eslestirme (dil bilgisi), sikli, cevap yok
a239ca48-2340-59ca-8319-7ed2ede3cc9a	SIZINTI=HAYIR	AYT=HAYIR	Kelimelerin cani paragrafi, 'ulasilabilir' sorusu, sikli, cevap yok
484b6cf9-c537-5125-bd91-c800b10ca003	SIZINTI=HAYIR	AYT=HAYIR	Alti cizili sozcuklerin koku (ek-kok), sikli, cevap yok
b7aa777b-a46b-53c3-8a66-c9f260cebd6f	SIZINTI=HAYIR	AYT=HAYIR	Kisisel dusunce iceren cumle (oznel-nesnel), sikli, cevap yok
5d649aa5-f142-5caf-931a-6f5da61d35a4	SIZINTI=HAYIR	AYT=HAYIR	Genetik test paragrafi, asil anlatilmak istenen, sikli, cevap yok
6fe4c176-69fb-518e-9e2f-1cbc7cf80580	SIZINTI=HAYIR	AYT=HAYIR	Cumlelerin oznesi sorusu (cumle ogeleri), altinda komsu 2. sorunun govdesi var, cozum yok
4649f191-cb14-58fa-a125-da2223ac995e	SIZINTI=HAYIR	AYT=HAYIR	Yapboz paragrafi numarali cumleler 'yanlistir', sikli, cevap yok
b021ae7d-ca28-5551-84d1-a0c768d80f15	SIZINTI=HAYIR	AYT=HAYIR	Tolstoy paragrafi, I-III onculler ortusme sorusu, sikli, cevap yok
532c42da-10bc-5cfe-81ec-98dd83712801	SIZINTI=HAYIR	AYT=HAYIR	Kapadokya otel paragrafi, anlatim 'soylenemez', sikli, cevap yok
bb8a28e2-ff7e-5238-b4e7-d1d318c1f894	SIZINTI=HAYIR	AYT=HAYIR	Cocuk edebiyati paragrafi numarali cumleler 'yanlistir', sikli, cevap yok
20ed4349-755f-5149-bcc1-9893cd7e1019	SIZINTI=HAYIR	AYT=HAYIR	Mitoloji paragrafi, 'ulasilamaz' sorusu, sikli, cevap yok
4793336d-1b3b-5ff6-aa62-9b105cb54c8b	SIZINTI=HAYIR	AYT=HAYIR	Horlama paragrafi, 'deginilmemistir' sorusu, sikli, cevap yok
bd40dc8c-f3cc-56da-84c3-e112d12caf6a	SIZINTI=HAYIR	AYT=HAYIR	Yazim yanlisi sorusu, sikli, cevap yok
c30e8d8a-1dc4-5509-9863-9d5a47aa9748	SIZINTI=HAYIR	AYT=HAYIR	Kelebek Vadisi paragrafi, kesin cikarim sorusu, sikli, cevap yok
7151b156-346e-5e92-b5c3-68a30ef2d6f5	SIZINTI=HAYIR	AYT=HAYIR	'Birlikte Cozelim' bandi ustte var ama kirpikta yalniz turku paragrafi celisen cumleler sorusu ve sikler gorunuyor, cozum metni yok
6c1dcc4c-bb1f-5737-a97d-8432a6cb50c3	SIZINTI=HAYIR	AYT=HAYIR	Donusluluk zamiri sorusu (sozcuk turleri), sikli, cevap yok
9c44c06f-5493-55b4-bd99-606ced0edec6	SIZINTI=HAYIR	AYT=HAYIR	Eustace I-V cumle siralama (paragraf), altta '2022 TYT' kaynak bandi, cevap yok
545231b9-6d0f-5b0d-a7db-25d1920d5377	SIZINTI=HAYIR	AYT=HAYIR	Gecekondulasma gazete yazisi paragrafi, 'soylenebilir' sorusu, sikli, cevap yok
d1798d5c-aaf7-5cf2-a02c-b29102666abc	SIZINTI=HAYIR	AYT=HAYIR	Kisi zamiri zarf sorusu (dil bilgisi); kirpikta komsu 7. ve 8. sorularin govdeleri ve 'OSYM Ikizi' bandi da var, cozum/cevap yok
da5c8451-7567-57d2-b3bf-0fc4266d6ed3	SIZINTI=HAYIR	AYT=HAYIR	Soru 2 tohum benzetmeli maddeler, ihmal edilmeyen kavram sorusu, A-E siklar, cevap/cozum yok, TYT paragraf
5a37d423-d83b-565e-964f-902ee3f9495e	SIZINTI=HAYIR	AYT=HAYIR	Soru 2 duduklu tencere paragrafi, yanlis eslestirme sorusu, A-E siklar, cevap yok, TYT paragraf
d14d808b-8f30-5a41-94df-4a7eb26f3597	SIZINTI=HAYIR	AYT=HAYIR	Soru 7 kuralli birlesik fiil anlamini karsilayan sozcuk sorusu, A-E siklar, cevap yok, TYT dil bilgisi
f5743891-f640-5c7d-99f1-529d03467754	SIZINTI=HAYIR	AYT=HAYIR	Soru 3 karincalar maddeleri, ulasilamaz sorusu, A-E siklar, cevap yok, TYT paragraf
